,promoter stregth,signaling threshold,feedback strength,% shared interface,delay time,Mean wavefront speed
7593,0.5,0.028183829312644536,2.0,90.0,0.4,1.960911
7594,0.5,0.039810717055349734,2.0,90.0,0.4,1.8923478
7595,0.5,0.05623413251903491,2.0,90.0,0.4,1.7960557
7596,0.5,0.07943282347242814,2.0,90.0,0.4,1.6790428
7597,0.5,0.11220184543019636,2.0,90.0,0.4,1.5652392
7598,0.5,0.15848931924611134,2.0,90.0,0.4,1.3763057
7599,0.5,0.2238721138568339,2.0,90.0,0.4,1.1853465
7600,0.5,0.31622776601683794,2.0,90.0,0.4,0.9291966
7601,1.0,0.01,2.0,90.0,0.4,2.230267
7602,1.0,0.01412537544622754,2.0,90.0,0.4,2.156221
7603,1.0,0.0199526231496888,2.0,90.0,0.4,2.1363611
7604,1.0,0.028183829312644536,2.0,90.0,0.4,2.108616
7605,1.0,0.039810717055349734,2.0,90.0,0.4,2.0709622
7606,1.0,0.05623413251903491,2.0,90.0,0.4,2.0194457
7607,1.0,0.07943282347242814,2.0,90.0,0.4,1.9514836
7608,1.0,0.11220184543019636,2.0,90.0,0.4,1.8513504
7609,1.0,0.15848931924611134,2.0,90.0,0.4,1.7291101
7610,1.0,0.2238721138568339,2.0,90.0,0.4,1.5652392
7611,1.0,0.31622776601683794,2.0,90.0,0.4,1.3763057
7612,1.5,0.01,2.0,90.0,0.4,2.2599525
7613,1.5,0.01412537544622754,2.0,90.0,0.4,2.1970694
7614,1.5,0.0199526231496888,2.0,90.0,0.4,2.179375
7615,1.5,0.028183829312644536,2.0,90.0,0.4,2.1619632
7616,1.5,0.039810717055349734,2.0,90.0,0.4,2.1335537
7617,1.5,0.05623413251903491,2.0,90.0,0.4,2.0977187
7618,1.5,0.07943282347242814,2.0,90.0,0.4,2.0500433
7619,1.5,0.11220184543019636,2.0,90.0,0.4,1.9824595
7620,1.5,0.15848931924611134,2.0,90.0,0.4,1.887947
7621,1.5,0.2238721138568339,2.0,90.0,0.4,1.7705936
7622,1.5,0.31622776601683794,2.0,90.0,0.4,1.6236343
7623,2.0,0.01,2.0,90.0,0.4,2.456303
7624,2.0,0.01412537544622754,2.0,90.0,0.4,2.2550478
7625,2.0,0.0199526231496888,2.0,90.0,0.4,2.2030318
7626,2.0,0.028183829312644536,2.0,90.0,0.4,2.1881864
7627,2.0,0.039810717055349734,2.0,90.0,0.4,2.167736
7628,2.0,0.05623413251903491,2.0,90.0,0.4,2.1391757
7629,2.0,0.07943282347242814,2.0,90.0,0.4,2.1031532
7630,2.0,0.11220184543019636,2.0,90.0,0.4,2.0500433
7631,2.0,0.15848931924611134,2.0,90.0,0.4,1.9800419
7632,2.0,0.2238721138568339,2.0,90.0,0.4,1.8792064
7633,2.0,0.31622776601683794,2.0,90.0,0.4,1.7552804
7634,2.5,0.01,2.0,90.0,0.4,2.282772
7635,2.5,0.01412537544622754,2.0,90.0,0.4,2.4269571
7636,2.5,0.0199526231496888,2.0,90.0,0.4,2.2150538
7637,2.5,0.028183829312644536,2.0,90.0,0.4,2.2030318
7638,2.5,0.039810717055349734,2.0,90.0,0.4,2.1881864
7639,2.5,0.05623413251903491,2.0,90.0,0.4,2.164846
7640,2.5,0.07943282347242814,2.0,90.0,0.4,2.1335537
7641,2.5,0.11220184543019636,2.0,90.0,0.4,2.0923123
7642,2.5,0.15848931924611134,2.0,90.0,0.4,2.0346296
7643,2.5,0.2238721138568339,2.0,90.0,0.4,1.9561859
7644,2.5,0.31622776601683794,2.0,90.0,0.4,1.845039
7645,3.0,0.01,2.0,90.0,0.4,2.3956087
7646,3.0,0.01412537544622754,2.0,90.0,0.4,2.2778037
7647,3.0,0.0199526231496888,2.0,90.0,0.4,2.2272077
7648,3.0,0.028183829312644536,2.0,90.0,0.4,2.2150538
7649,3.0,0.039810717055349734,2.0,90.0,0.4,2.2000465
7650,3.0,0.05623413251903491,2.0,90.0,0.4,2.1823044
7651,3.0,0.07943282347242814,2.0,90.0,0.4,2.156221
7652,3.0,0.11220184543019636,2.0,90.0,0.4,2.1196272
7653,3.0,0.15848931924611134,2.0,90.0,0.4,2.0709622
7654,3.0,0.2238721138568339,2.0,90.0,0.4,2.0044868
7655,3.0,0.31622776601683794,2.0,90.0,0.4,1.8919704
7656,0.5,0.01,4.0,90.0,0.4,2.0736072
7657,0.5,0.01412537544622754,4.0,90.0,0.4,2.0448797
7658,0.5,0.0199526231496888,4.0,90.0,0.4,2.0094485
7659,0.5,0.028183829312644536,4.0,90.0,0.4,1.960911
7660,0.5,0.039810717055349734,4.0,90.0,0.4,1.8923478
7661,0.5,0.05623413251903491,4.0,90.0,0.4,1.7960557
7662,0.5,0.07943282347242814,4.0,90.0,0.4,1.6790428
7663,0.5,0.11220184543019636,4.0,90.0,0.4,1.5652392
7664,0.5,0.15848931924611134,4.0,90.0,0.4,1.3763057
7665,0.5,0.2238721138568339,4.0,90.0,0.4,1.1330128
7666,0.5,0.31622776601683794,4.0,90.0,0.4,0.8967003
7667,1.0,0.01,4.0,90.0,0.4,2.2211142
7668,1.0,0.01412537544622754,4.0,90.0,0.4,2.156221
7669,1.0,0.0199526231496888,4.0,90.0,0.4,2.1363611
7670,1.0,0.028183829312644536,4.0,90.0,0.4,2.108616
7671,1.0,0.039810717055349734,4.0,90.0,0.4,2.0709622
7672,1.0,0.05623413251903491,4.0,90.0,0.4,2.0194457
7673,1.0,0.07943282347242814,4.0,90.0,0.4,1.9514836
7674,1.0,0.11220184543019636,4.0,90.0,0.4,1.8513504
7675,1.0,0.15848931924611134,4.0,90.0,0.4,1.7291101
7676,1.0,0.2238721138568339,4.0,90.0,0.4,1.5652392
7677,1.0,0.31622776601683794,4.0,90.0,0.4,1.3763057
7678,1.5,0.01,4.0,90.0,0.4,2.2458718
7679,1.5,0.01412537544622754,4.0,90.0,0.4,2.1970694
7680,1.5,0.0199526231496888,4.0,90.0,0.4,2.179375
7681,1.5,0.028183829312644536,4.0,90.0,0.4,2.1619632
7682,1.5,0.039810717055349734,4.0,90.0,0.4,2.1335537
7683,1.5,0.05623413251903491,4.0,90.0,0.4,2.0977187
7684,1.5,0.07943282347242814,4.0,90.0,0.4,2.0500433
7685,1.5,0.11220184543019636,4.0,90.0,0.4,1.9824595
7686,1.5,0.15848931924611134,4.0,90.0,0.4,1.887947
7687,1.5,0.2238721138568339,4.0,90.0,0.4,1.7705936
7688,1.5,0.31622776601683794,4.0,90.0,0.4,1.6236343
7689,2.0,0.01,4.0,90.0,0.4,2.4479623
7690,2.0,0.01412537544622754,4.0,90.0,0.4,2.2456906
7691,2.0,0.0199526231496888,4.0,90.0,0.4,2.2030318
7692,2.0,0.028183829312644536,4.0,90.0,0.4,2.1881864
7693,2.0,0.039810717055349734,4.0,90.0,0.4,2.167736
7694,2.0,0.05623413251903491,4.0,90.0,0.4,2.1391757
7695,2.0,0.07943282347242814,4.0,90.0,0.4,2.1031532
7696,2.0,0.11220184543019636,4.0,90.0,0.4,2.0500433
7697,2.0,0.15848931924611134,4.0,90.0,0.4,1.9800419
7698,2.0,0.2238721138568339,4.0,90.0,0.4,1.8792064
7699,2.0,0.31622776601683794,4.0,90.0,0.4,1.7552804
7700,2.5,0.01,4.0,90.0,0.4,2.2745311
7701,2.5,0.01412537544622754,4.0,90.0,0.4,2.4161227
7702,2.5,0.0199526231496888,4.0,90.0,0.4,2.2150538
7703,2.5,0.028183829312644536,4.0,90.0,0.4,2.2030318
7704,2.5,0.039810717055349734,4.0,90.0,0.4,2.1881864
7705,2.5,0.05623413251903491,4.0,90.0,0.4,2.164846
7706,2.5,0.07943282347242814,4.0,90.0,0.4,2.1335537
7707,2.5,0.11220184543019636,4.0,90.0,0.4,2.0923123
7708,2.5,0.15848931924611134,4.0,90.0,0.4,2.0346296
7709,2.5,0.2238721138568339,4.0,90.0,0.4,1.9561859
7710,2.5,0.31622776601683794,4.0,90.0,0.4,1.845039
7711,3.0,0.01,4.0,90.0,0.4,2.3865345
7712,3.0,0.01412537544622754,4.0,90.0,0.4,2.2706294
7713,3.0,0.0199526231496888,4.0,90.0,0.4,2.2272077
7714,3.0,0.028183829312644536,4.0,90.0,0.4,2.2150538
7715,3.0,0.039810717055349734,4.0,90.0,0.4,2.2000465
7716,3.0,0.05623413251903491,4.0,90.0,0.4,2.1823044
7717,3.0,0.07943282347242814,4.0,90.0,0.4,2.156221
7718,3.0,0.11220184543019636,4.0,90.0,0.4,2.1196272
7719,3.0,0.15848931924611134,4.0,90.0,0.4,2.0709622
7720,3.0,0.2238721138568339,4.0,90.0,0.4,2.0044868
7721,3.0,0.31622776601683794,4.0,90.0,0.4,1.8919704
7722,0.5,0.01,0.0,100.0,0.4,2.0815825
7723,0.5,0.01412537544622754,0.0,100.0,0.4,2.0552335
7724,0.5,0.0199526231496888,0.0,100.0,0.4,2.0219605
7725,0.5,0.028183829312644536,0.0,100.0,0.4,1.9776301
7726,0.5,0.039810717055349734,0.0,100.0,0.4,1.9146632
7727,0.5,0.05623413251903491,0.0,100.0,0.4,1.8263603
7728,0.5,0.07943282347242814,0.0,100.0,0.4,1.7181317
7729,0.5,0.11220184543019636,0.0,100.0,0.4,1.5652392
7730,0.5,0.15848931924611134,0.0,100.0,0.4,1.4203148
7731,0.5,0.2238721138568339,0.0,100.0,0.4,1.2356386
7732,0.5,0.31622776601683794,0.0,100.0,0.4,1.050075
7733,1.0,0.01,0.0,100.0,0.4,2.3876977
7734,1.0,0.01412537544622754,0.0,100.0,0.4,2.1619632
7735,1.0,0.0199526231496888,0.0,100.0,0.4,2.1419978
7736,1.0,0.028183829312644536,0.0,100.0,0.4,2.1196272
7737,1.0,0.039810717055349734,0.0,100.0,0.4,2.0842547
7738,1.0,0.05623413251903491,0.0,100.0,0.4,2.0371823
7739,1.0,0.07943282347242814,0.0,100.0,0.4,1.9728242
7740,1.0,0.11220184543019636,0.0,100.0,0.4,1.8857542
7741,1.0,0.15848931924611134,0.0,100.0,0.4,1.7686648
7742,1.0,0.2238721138568339,0.0,100.0,0.4,1.6268882
7743,1.0,0.31622776601683794,0.0,100.0,0.4,1.463089
7744,1.5,0.01,0.0,100.0,0.4,2.4030828
7745,1.5,0.01412537544622754,0.0,100.0,0.4,2.2180798
7746,1.5,0.0199526231496888,0.0,100.0,0.4,2.1852415
7747,1.5,0.028183829312644536,0.0,100.0,0.4,2.167736
7748,1.5,0.039810717055349734,0.0,100.0,0.4,2.1448274
7749,1.5,0.05623413251903491,0.0,100.0,0.4,2.1113582
7750,1.5,0.07943282347242814,0.0,100.0,0.4,2.0656927
7751,1.5,0.11220184543019636,0.0,100.0,0.4,2.0069647
7752,1.5,0.15848931924611134,0.0,100.0,0.4,1.9260194
7753,1.5,0.2238721138568339,0.0,100.0,0.4,1.8100717
7754,1.5,0.31622776601683794,0.0,100.0,0.4,1.668689
7755,2.0,0.01,0.0,100.0,0.4,2.2745311
7756,2.0,0.01412537544622754,0.0,100.0,0.4,2.4125326
7757,2.0,0.0199526231496888,0.0,100.0,0.4,2.206025
7758,2.0,0.028183829312644536,0.0,100.0,0.4,2.1941006
7759,2.0,0.039810717055349734,0.0,100.0,0.4,2.1735399
7760,2.0,0.05623413251903491,0.0,100.0,0.4,2.150509
7761,2.0,0.07943282347242814,0.0,100.0,0.4,2.1141074
7762,2.0,0.11220184543019636,0.0,100.0,0.4,2.068324
7763,2.0,0.15848931924611134,0.0,100.0,0.4,2.0044868
7764,2.0,0.2238721138568339,0.0,100.0,0.4,1.9191896
7765,2.0,0.31622776601683794,0.0,100.0,0.4,1.7960557
7766,2.5,0.01,0.0,100.0,0.4,2.4093504
7767,2.5,0.01412537544622754,0.0,100.0,0.4,2.295939
7768,2.5,0.0199526231496888,0.0,100.0,0.4,2.2211142
7769,2.5,0.028183829312644536,0.0,100.0,0.4,2.2090263
7770,2.5,0.039810717055349734,0.0,100.0,0.4,2.1941006
7771,2.5,0.05623413251903491,0.0,100.0,0.4,2.1735399
7772,2.5,0.07943282347242814,0.0,100.0,0.4,2.1448274
7773,2.5,0.11220184543019636,0.0,100.0,0.4,2.1058812
7774,2.5,0.15848931924611134,0.0,100.0,0.4,2.0526352
7775,2.5,0.2238721138568339,0.0,100.0,0.4,1.9824595
7776,2.5,0.31622776601683794,0.0,100.0,0.4,1.8792064
7777,3.0,0.01,0.0,100.0,0.4,2.5201805
7778,3.0,0.01412537544622754,0.0,100.0,0.4,2.419211
7779,3.0,0.0199526231496888,0.0,100.0,0.4,2.2394958
7780,3.0,0.028183829312644536,0.0,100.0,0.4,2.2180798
7781,3.0,0.039810717055349734,0.0,100.0,0.4,2.206025
7782,3.0,0.05623413251903491,0.0,100.0,0.4,2.1881864
7783,3.0,0.07943282347242814,0.0,100.0,0.4,2.164846
7784,3.0,0.11220184543019636,0.0,100.0,0.4,2.1335537
7785,3.0,0.15848931924611134,0.0,100.0,0.4,2.0869336
7786,3.0,0.2238721138568339,0.0,100.0,0.4,2.0270092
7787,3.0,0.31622776601683794,0.0,100.0,0.4,1.9444723
7788,0.5,0.01,2.0,100.0,0.4,2.0815825
7789,0.5,0.01412537544622754,2.0,100.0,0.4,2.0552335
7790,0.5,0.0199526231496888,2.0,100.0,0.4,2.0219605
7791,0.5,0.028183829312644536,2.0,100.0,0.4,1.9776301
7792,0.5,0.039810717055349734,2.0,100.0,0.4,1.9146632
7793,0.5,0.05623413251903491,2.0,100.0,0.4,1.8263603
7794,0.5,0.07943282347242814,2.0,100.0,0.4,1.7181317
7795,0.5,0.11220184543019636,2.0,100.0,0.4,1.5652392
7796,0.5,0.15848931924611134,2.0,100.0,0.4,1.4203148
7797,0.5,0.2238721138568339,2.0,100.0,0.4,1.2356386
7798,0.5,0.31622776601683794,2.0,100.0,0.4,1.050075
7799,1.0,0.01,2.0,100.0,0.4,2.3841915
7800,1.0,0.01412537544622754,2.0,100.0,0.4,2.1619632
7801,1.0,0.0199526231496888,2.0,100.0,0.4,2.1419978
7802,1.0,0.028183829312644536,2.0,100.0,0.4,2.1196272
7803,1.0,0.039810717055349734,2.0,100.0,0.4,2.0842547
7804,1.0,0.05623413251903491,2.0,100.0,0.4,2.0371823
7805,1.0,0.07943282347242814,2.0,100.0,0.4,1.9728242
7806,1.0,0.11220184543019636,2.0,100.0,0.4,1.8857542
7807,1.0,0.15848931924611134,2.0,100.0,0.4,1.7686648
7808,1.0,0.2238721138568339,2.0,100.0,0.4,1.6268882
7809,1.0,0.31622776601683794,2.0,100.0,0.4,1.463089
7810,1.5,0.01,2.0,100.0,0.4,2.3990843
7811,1.5,0.01412537544622754,2.0,100.0,0.4,2.2180798
7812,1.5,0.0199526231496888,2.0,100.0,0.4,2.1852415
7813,1.5,0.028183829312644536,2.0,100.0,0.4,2.167736
7814,1.5,0.039810717055349734,2.0,100.0,0.4,2.1448274
7815,1.5,0.05623413251903491,2.0,100.0,0.4,2.1113582
7816,1.5,0.07943282347242814,2.0,100.0,0.4,2.0656927
7817,1.5,0.11220184543019636,2.0,100.0,0.4,2.0069647
7818,1.5,0.15848931924611134,2.0,100.0,0.4,1.9260194
7819,1.5,0.2238721138568339,2.0,100.0,0.4,1.8100717
7820,1.5,0.31622776601683794,2.0,100.0,0.4,1.668689
7821,2.0,0.01,2.0,100.0,0.4,2.2704327
7822,2.0,0.01412537544622754,2.0,100.0,0.4,2.4125326
7823,2.0,0.0199526231496888,2.0,100.0,0.4,2.206025
7824,2.0,0.028183829312644536,2.0,100.0,0.4,2.1941006
7825,2.0,0.039810717055349734,2.0,100.0,0.4,2.1735399
7826,2.0,0.05623413251903491,2.0,100.0,0.4,2.150509
7827,2.0,0.07943282347242814,2.0,100.0,0.4,2.1141074
7828,2.0,0.11220184543019636,2.0,100.0,0.4,2.068324
7829,2.0,0.15848931924611134,2.0,100.0,0.4,2.0044868
7830,2.0,0.2238721138568339,2.0,100.0,0.4,1.9191896
7831,2.0,0.31622776601683794,2.0,100.0,0.4,1.7960557
7832,2.5,0.01,2.0,100.0,0.4,2.4047523
7833,2.5,0.01412537544622754,2.0,100.0,0.4,2.292289
7834,2.5,0.0199526231496888,2.0,100.0,0.4,2.2211142
7835,2.5,0.028183829312644536,2.0,100.0,0.4,2.2090263
7836,2.5,0.039810717055349734,2.0,100.0,0.4,2.1941006
7837,2.5,0.05623413251903491,2.0,100.0,0.4,2.1735399
7838,2.5,0.07943282347242814,2.0,100.0,0.4,2.1448274
7839,2.5,0.11220184543019636,2.0,100.0,0.4,2.1058812
7840,2.5,0.15848931924611134,2.0,100.0,0.4,2.0526352
7841,2.5,0.2238721138568339,2.0,100.0,0.4,1.9824595
7842,2.5,0.31622776601683794,2.0,100.0,0.4,1.8792064
7843,3.0,0.01,2.0,100.0,0.4,2.5201805
7844,3.0,0.01412537544622754,2.0,100.0,0.4,2.419211
7845,3.0,0.0199526231496888,2.0,100.0,0.4,2.2394958
7846,3.0,0.028183829312644536,2.0,100.0,0.4,2.2180798
7847,3.0,0.039810717055349734,2.0,100.0,0.4,2.206025
7848,3.0,0.05623413251903491,2.0,100.0,0.4,2.1881864
7849,3.0,0.07943282347242814,2.0,100.0,0.4,2.164846
7850,3.0,0.11220184543019636,2.0,100.0,0.4,2.1335537
7851,3.0,0.15848931924611134,2.0,100.0,0.4,2.0869336
7852,3.0,0.2238721138568339,2.0,100.0,0.4,2.0270092
7853,3.0,0.31622776601683794,2.0,100.0,0.4,1.9444723
7854,0.5,0.01,4.0,100.0,0.4,2.0815825
7855,0.5,0.01412537544622754,4.0,100.0,0.4,2.0552335
7856,0.5,0.0199526231496888,4.0,100.0,0.4,2.0219605
7857,0.5,0.028183829312644536,4.0,100.0,0.4,1.9776301
7858,0.5,0.039810717055349734,4.0,100.0,0.4,1.9146632
7859,0.5,0.05623413251903491,4.0,100.0,0.4,1.8263603
7860,0.5,0.07943282347242814,4.0,100.0,0.4,1.7181317
7861,0.5,0.11220184543019636,4.0,100.0,0.4,1.5652392
7862,0.5,0.15848931924611134,4.0,100.0,0.4,1.4203148
7863,0.5,0.2238721138568339,4.0,100.0,0.4,1.2356386
7864,0.5,0.31622776601683794,4.0,100.0,0.4,0.9913031
7865,1.0,0.01,4.0,100.0,0.4,2.366814
7866,1.0,0.01412537544622754,4.0,100.0,0.4,2.1619632
7867,1.0,0.0199526231496888,4.0,100.0,0.4,2.1419978
7868,1.0,0.028183829312644536,4.0,100.0,0.4,2.1196272
7869,1.0,0.039810717055349734,4.0,100.0,0.4,2.0842547
7870,1.0,0.05623413251903491,4.0,100.0,0.4,2.0371823
7871,1.0,0.07943282347242814,4.0,100.0,0.4,1.9728242
7872,1.0,0.11220184543019636,4.0,100.0,0.4,1.8857542
7873,1.0,0.15848931924611134,4.0,100.0,0.4,1.7686648
7874,1.0,0.2238721138568339,4.0,100.0,0.4,1.6268882
7875,1.0,0.31622776601683794,4.0,100.0,0.4,1.463089
7876,1.5,0.01,4.0,100.0,0.4,2.3871684
7877,1.5,0.01412537544622754,4.0,100.0,0.4,2.2180798
7878,1.5,0.0199526231496888,4.0,100.0,0.4,2.1852415
7879,1.5,0.028183829312644536,4.0,100.0,0.4,2.167736
7880,1.5,0.039810717055349734,4.0,100.0,0.4,2.1448274
7881,1.5,0.05623413251903491,4.0,100.0,0.4,2.1113582
7882,1.5,0.07943282347242814,4.0,100.0,0.4,2.0656927
7883,1.5,0.11220184543019636,4.0,100.0,0.4,2.0069647
7884,1.5,0.15848931924611134,4.0,100.0,0.4,1.9260194
7885,1.5,0.2238721138568339,4.0,100.0,0.4,1.8100717
7886,1.5,0.31622776601683794,4.0,100.0,0.4,1.668689
7887,2.0,0.01,4.0,100.0,0.4,2.2622805
7888,2.0,0.01412537544622754,4.0,100.0,0.4,2.4053843
7889,2.0,0.0199526231496888,4.0,100.0,0.4,2.206025
7890,2.0,0.028183829312644536,4.0,100.0,0.4,2.1941006
7891,2.0,0.039810717055349734,4.0,100.0,0.4,2.1735399
7892,2.0,0.05623413251903491,4.0,100.0,0.4,2.150509
7893,2.0,0.07943282347242814,4.0,100.0,0.4,2.1141074
7894,2.0,0.11220184543019636,4.0,100.0,0.4,2.068324
7895,2.0,0.15848931924611134,4.0,100.0,0.4,2.0044868
7896,2.0,0.2238721138568339,4.0,100.0,0.4,1.9191896
7897,2.0,0.31622776601683794,4.0,100.0,0.4,1.7960557
7898,2.5,0.01,4.0,100.0,0.4,2.4001718
7899,2.5,0.01412537544622754,4.0,100.0,0.4,2.2886503
7900,2.5,0.0199526231496888,4.0,100.0,0.4,2.2211142
7901,2.5,0.028183829312644536,4.0,100.0,0.4,2.2090263
7902,2.5,0.039810717055349734,4.0,100.0,0.4,2.1941006
7903,2.5,0.05623413251903491,4.0,100.0,0.4,2.1735399
7904,2.5,0.07943282347242814,4.0,100.0,0.4,2.1448274
7905,2.5,0.11220184543019636,4.0,100.0,0.4,2.1058812
7906,2.5,0.15848931924611134,4.0,100.0,0.4,2.0526352
7907,2.5,0.2238721138568339,4.0,100.0,0.4,1.9824595
7908,2.5,0.31622776601683794,4.0,100.0,0.4,1.8792064
7909,3.0,0.01,4.0,100.0,0.4,2.51014
7910,3.0,0.01412537544622754,4.0,100.0,0.4,2.41112
7911,3.0,0.0199526231496888,4.0,100.0,0.4,2.236411
7912,3.0,0.028183829312644536,4.0,100.0,0.4,2.2180798
7913,3.0,0.039810717055349734,4.0,100.0,0.4,2.206025
7914,3.0,0.05623413251903491,4.0,100.0,0.4,2.1881864
7915,3.0,0.07943282347242814,4.0,100.0,0.4,2.164846
7916,3.0,0.11220184543019636,4.0,100.0,0.4,2.1335537
7917,3.0,0.15848931924611134,4.0,100.0,0.4,2.0869336
7918,3.0,0.2238721138568339,4.0,100.0,0.4,2.0270092
7919,3.0,0.31622776601683794,4.0,100.0,0.4,1.9444723
7920,0.5,0.01,0.0,10.0,0.5,1.3763057
7921,0.5,0.01412537544622754,0.0,10.0,0.5,1.2356386
7922,0.5,0.0199526231496888,0.0,10.0,0.5,1.1330128
7923,0.5,0.028183829312644536,0.0,10.0,0.5,0.9913031
7924,0.5,0.039810717055349734,0.0,10.0,0.5,0.792177
7925,0.5,0.05623413251903491,0.0,10.0,0.5,0.5835728
7926,0.5,0.07943282347242814,0.0,10.0,0.5,0.47964957
7927,0.5,0.11220184543019636,0.0,10.0,0.5,0.27360246
7928,0.5,0.15848931924611134,0.0,10.0,0.5,0.17281625
7929,0.5,0.2238721138568339,0.0,10.0,0.5,0.17281625
7930,0.5,0.31622776601683794,0.0,10.0,0.5,0.0
7931,1.0,0.01,0.0,10.0,0.5,1.6236343
7932,1.0,0.01412537544622754,0.0,10.0,0.5,1.5652392
7933,1.0,0.0199526231496888,0.0,10.0,0.5,1.4203148
7934,1.0,0.028183829312644536,0.0,10.0,0.5,1.3309487
7935,1.0,0.039810717055349734,0.0,10.0,0.5,1.1853465
7936,1.0,0.05623413251903491,0.0,10.0,0.5,0.9913031
7937,1.0,0.07943282347242814,0.0,10.0,0.5,0.792177
7938,1.0,0.11220184543019636,0.0,10.0,0.5,0.5835728
7939,1.0,0.15848931924611134,0.0,10.0,0.5,0.35270962
7940,1.0,0.2238721138568339,0.0,10.0,0.5,0.17281625
7941,1.0,0.31622776601683794,0.0,10.0,0.5,0.17281625
7942,1.5,0.01,0.0,10.0,0.5,1.6550809
7943,1.5,0.01412537544622754,0.0,10.0,0.5,1.6236343
7944,1.5,0.0199526231496888,0.0,10.0,0.5,1.5652392
7945,1.5,0.028183829312644536,0.0,10.0,0.5,1.463089
7946,1.5,0.039810717055349734,0.0,10.0,0.5,1.3763057
7947,1.5,0.05623413251903491,0.0,10.0,0.5,1.1853465
7948,1.5,0.07943282347242814,0.0,10.0,0.5,1.050075
7949,1.5,0.11220184543019636,0.0,10.0,0.5,0.86311394
7950,1.5,0.15848931924611134,0.0,10.0,0.5,0.5835728
7951,1.5,0.2238721138568339,0.0,10.0,0.5,0.35270962
7952,1.5,0.31622776601683794,0.0,10.0,0.5,0.17281625
7953,2.0,0.01,0.0,10.0,0.5,1.6930494
7954,2.0,0.01412537544622754,0.0,10.0,0.5,1.6550809
7955,2.0,0.0199526231496888,0.0,10.0,0.5,1.6236343
7956,2.0,0.028183829312644536,0.0,10.0,0.5,1.5652392
7957,2.0,0.039810717055349734,0.0,10.0,0.5,1.4203148
7958,2.0,0.05623413251903491,0.0,10.0,0.5,1.3309487
7959,2.0,0.07943282347242814,0.0,10.0,0.5,1.1853465
7960,2.0,0.11220184543019636,0.0,10.0,0.5,0.9913031
7961,2.0,0.15848931924611134,0.0,10.0,0.5,0.7151274
7962,2.0,0.2238721138568339,0.0,10.0,0.5,0.53372824
7963,2.0,0.31622776601683794,0.0,10.0,0.5,0.27360246
7964,2.5,0.01,0.0,10.0,0.5,1.7163154
7965,2.5,0.01412537544622754,0.0,10.0,0.5,1.686017
7966,2.5,0.0199526231496888,0.0,10.0,0.5,1.6433547
7967,2.5,0.028183829312644536,0.0,10.0,0.5,1.604391
7968,2.5,0.039810717055349734,0.0,10.0,0.5,1.5652392
7969,2.5,0.05623413251903491,0.0,10.0,0.5,1.4203148
7970,2.5,0.07943282347242814,0.0,10.0,0.5,1.2356386
7971,2.5,0.11220184543019636,0.0,10.0,0.5,1.050075
7972,2.5,0.15848931924611134,0.0,10.0,0.5,0.86311394
7973,2.5,0.2238721138568339,0.0,10.0,0.5,0.673749
7974,2.5,0.31622776601683794,0.0,10.0,0.5,0.35270962
7975,3.0,0.01,0.0,10.0,0.5,1.7328008
7976,3.0,0.01412537544622754,0.0,10.0,0.5,1.7054983
7977,3.0,0.0199526231496888,0.0,10.0,0.5,1.6704057
7978,3.0,0.028183829312644536,0.0,10.0,0.5,1.6236343
7979,3.0,0.039810717055349734,0.0,10.0,0.5,1.604391
7980,3.0,0.05623413251903491,0.0,10.0,0.5,1.4840446
7981,3.0,0.07943282347242814,0.0,10.0,0.5,1.3763057
7982,3.0,0.11220184543019636,0.0,10.0,0.5,1.1853465
7983,3.0,0.15848931924611134,0.0,10.0,0.5,0.9913031
7984,3.0,0.2238721138568339,0.0,10.0,0.5,0.7151274
7985,3.0,0.31622776601683794,0.0,10.0,0.5,0.47964957
7986,0.5,0.01,2.0,10.0,0.5,0.673749
7987,0.5,0.01412537544622754,2.0,10.0,0.5,0.5835728
7988,0.5,0.0199526231496888,2.0,10.0,0.5,0.17281625
7989,0.5,0.028183829312644536,2.0,10.0,0.5,0.17281625
7990,0.5,0.039810717055349734,2.0,10.0,0.5,0.17281625
7991,0.5,0.05623413251903491,2.0,10.0,0.5,0.17281625
7992,0.5,0.07943282347242814,2.0,10.0,0.5,0.17281625
7993,0.5,0.11220184543019636,2.0,10.0,0.5,0.17281625
7994,0.5,0.15848931924611134,2.0,10.0,0.5,0.0
7995,0.5,0.2238721138568339,2.0,10.0,0.5,0.0
7996,0.5,0.31622776601683794,2.0,10.0,0.5,0.0
7997,1.0,0.01,2.0,10.0,0.5,1.6236343
7998,1.0,0.01412537544622754,2.0,10.0,0.5,1.5652392
7999,1.0,0.0199526231496888,2.0,10.0,0.5,1.3538035
8000,1.0,0.028183829312644536,2.0,10.0,0.5,1.2356386
8001,1.0,0.039810717055349734,2.0,10.0,0.5,0.47964957
8002,1.0,0.05623413251903491,2.0,10.0,0.5,0.17281625
8003,1.0,0.07943282347242814,2.0,10.0,0.5,0.17281625
8004,1.0,0.11220184543019636,2.0,10.0,0.5,0.17281625
8005,1.0,0.15848931924611134,2.0,10.0,0.5,0.17281625
8006,1.0,0.2238721138568339,2.0,10.0,0.5,0.17281625
8007,1.0,0.31622776601683794,2.0,10.0,0.5,0.0
8008,1.5,0.01,2.0,10.0,0.5,1.6550809
8009,1.5,0.01412537544622754,2.0,10.0,0.5,1.6236343
8010,1.5,0.0199526231496888,2.0,10.0,0.5,1.5652392
