,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
1594,cell_351,10,144,5.76,0.4134658786898881,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1595,cell_000,0,145,5.8,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1596,cell_003,1,145,5.8,0.49848870967632286,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1597,cell_015,2,145,5.8,0.49759257136921714,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1598,cell_035,3,145,5.8,0.49624692564857653,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1599,cell_057,4,145,5.8,0.49416045124784935,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1600,cell_086,5,145,5.8,0.49091446062044797,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1601,cell_126,6,145,5.8,0.48586074620489955,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1602,cell_181,7,145,5.8,0.47799098877685386,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1603,cell_240,8,145,5.8,0.46573537197460535,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1604,cell_296,9,145,5.8,0.44664947967676477,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1605,cell_351,10,145,5.8,0.4168606029382754,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1606,cell_000,0,146,5.84,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1607,cell_003,1,146,5.84,0.4985475418039387,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1608,cell_015,2,146,5.84,0.4976863938312702,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1609,cell_035,3,146,5.84,0.4963936079225175,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1610,cell_057,4,146,5.84,0.49438909446302115,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1611,cell_086,5,146,5.84,0.49127061243396564,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1612,cell_126,6,146,5.84,0.4864154161419133,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1613,cell_181,7,146,5.84,0.4788547922719014,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1614,cell_240,8,146,5.84,0.4670805817271606,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1615,cell_296,9,146,5.84,0.44874436479742696,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1616,cell_351,10,146,5.84,0.42012206001122654,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1617,cell_000,0,147,5.88,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1618,cell_003,1,147,5.88,0.4986040627494208,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1619,cell_015,2,147,5.88,0.49777653075644135,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1620,cell_035,3,147,5.88,0.4965345282231544,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1621,cell_057,4,147,5.88,0.49460875613514277,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1622,cell_086,5,147,5.88,0.49161277398275616,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1623,cell_126,6,147,5.88,0.48694829784039945,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1624,cell_181,7,147,5.88,0.47968466476306615,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1625,cell_240,8,147,5.88,0.46837295166306747,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1626,cell_296,9,147,5.88,0.45075696679732064,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1627,cell_351,10,147,5.88,0.423255478620323,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1628,cell_000,0,148,5.92,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1629,cell_003,1,148,5.92,0.4986583633059772,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1630,cell_015,2,148,5.92,0.4978631269196182,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1631,cell_035,3,148,5.92,0.49666991289113843,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1632,cell_057,4,148,5.92,0.4948197890734686,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1633,cell_086,5,148,5.92,0.49194149482143085,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1634,cell_126,6,148,5.92,0.48746024715482755,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1635,cell_181,7,148,5.92,0.48048193904033015,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1636,cell_240,8,148,5.92,0.4696145571816219,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1637,cell_296,9,148,5.92,0.45269051712516317,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1638,cell_351,10,148,5.92,0.42626588266545296,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1639,cell_000,0,149,5.96,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1640,cell_003,1,149,5.96,0.49871053070007326,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1641,cell_015,2,149,5.96,0.4979463214086935,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1642,cell_035,3,149,5.96,0.49679997937614834,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1643,cell_057,4,149,5.96,0.495022532228581,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1644,cell_086,5,149,5.96,0.4922573029180309,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1645,cell_126,6,149,5.96,0.48795208632281833,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1646,cell_181,7,149,5.96,0.4812478955469932,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1647,cell_240,8,149,5.96,0.4708073921803173,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1648,cell_296,9,149,5.96,0.4545481203740778,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1649,cell_351,10,149,5.96,0.4291580992150152,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1650,cell_000,0,150,6.0,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1651,cell_003,1,150,6.0,0.49876064873154874,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1652,cell_015,2,150,6.0,0.49802624784795735,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1653,cell_035,3,150,6.0,0.4969249365861319,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1654,cell_057,4,150,6.0,0.4952173112367537,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1655,cell_086,5,150,6.0,0.4925607055018988,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1656,cell_126,6,150,6.0,0.4884246052854301,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1657,cell_181,7,150,6.0,0.4819837644352212,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1658,cell_240,8,150,6.0,0.4719533722540164,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1659,cell_296,9,150,6.0,0.45633275925549,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1660,cell_351,10,150,6.0,0.43193676618119814,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1661,cell_000,0,151,6.04,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1662,cell_003,1,151,6.04,0.49880879790822935,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1663,cell_015,2,151,6.04,0.4981030346127132,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1664,cell_035,3,151,6.04,0.49704498522283025,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1665,cell_057,4,151,6.04,0.49540443894293107,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1666,cell_086,5,151,6.04,0.4928521898782544,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1667,cell_126,6,151,6.04,0.4888785629556046,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1668,cell_181,7,151,6.04,0.4826907275409182,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1669,cell_240,8,151,6.04,0.4730543377687074,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1670,cell_296,9,151,6.04,0.45804729937879524,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1671,cell_351,10,151,6.04,0.43460633970102847,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1672,cell_000,0,152,6.08,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1673,cell_003,1,152,6.08,0.4988550555752512,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1674,cell_015,2,152,6.08,0.49817680503546496,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1675,cell_035,3,152,6.08,0.49716031810412403,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1676,cell_057,4,152,6.08,0.4955842159031707,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1677,cell_086,5,152,6.08,0.4931322242107774,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1678,cell_126,6,152,6.08,0.48931468843680515,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1679,cell_181,7,152,6.08,0.48336992028108666,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1680,cell_240,8,152,6.08,0.4741120568147419,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1681,cell_296,9,152,6.08,0.45969449384426797,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1682,cell_351,10,152,6.08,0.43717110123368147,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1683,cell_000,0,153,6.12,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1684,cell_003,1,153,6.12,0.4988994960393034,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1685,cell_015,2,153,6.12,0.4982476776040039,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1686,cell_035,3,153,6.12,0.49727112047371635,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1687,cell_057,4,153,6.12,0.4957569308673486,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1688,cell_086,5,153,6.12,0.4934012582734565,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1689,cell_126,6,153,6.12,0.4897336821938032,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1690,cell_181,7,153,6.12,0.4840224334767105,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1691,cell_240,8,153,6.12,0.475128228044261,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1692,cell_296,9,153,6.12,0.4612769876564087,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1693,cell_351,10,153,6.12,0.43963516438430644,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1694,cell_000,0,154,6.16,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1695,cell_003,1,154,6.16,0.4989421906879913,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1696,cell_015,2,154,6.16,0.49831576615171547,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1697,cell_035,3,154,6.16,0.4973775702986528,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1698,cell_057,4,154,6.16,0.4959228612429061,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1699,cell_086,5,154,6.16,0.49365972417291004,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1700,cell_126,6,154,6.16,0.4901362171774929,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1701,cell_181,7,154,6.16,0.48464931510408527,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1702,cell_240,8,154,6.16,0.47610448339734,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1703,cell_296,9,154,6.16,0.4627973219646688,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1704,cell_351,10,154,6.16,0.4420024814643616,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1705,cell_000,0,155,6.2,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1706,cell_003,1,155,6.2,0.49898320810451013,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1707,cell_015,2,155,6.2,0.4983811800404099,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1708,cell_035,3,155,6.2,0.49747983855515476,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1709,cell_057,4,155,6.2,0.4960822735403806,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1710,cell_086,5,155,6.2,0.49390803704233827,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1711,cell_126,6,155,6.2,0.49052293990553186,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1712,cell_181,7,155,6.2,0.4852515719773962,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1713,cell_240,8,155,6.2,0.47704239072119825,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1714,cell_296,9,155,6.2,0.46425793813823485,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1715,cell_351,10,155,6.2,0.4442768497981817,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1716,cell_000,0,156,6.24,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1717,cell_003,1,156,6.24,0.499022614177814,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1718,cell_015,2,156,6.24,0.4984440243359722,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1719,cell_035,3,156,6.24,0.49757808950322624,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1720,cell_057,4,156,6.24,0.4962354238014395,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1721,cell_086,5,156,6.24,0.494146595708219,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1722,cell_126,6,156,6.24,0.4908944715005503,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1723,cell_181,7,156,6.24,0.4858301713652441,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1724,cell_240,8,156,6.24,0.4779434562866629,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1725,cell_296,9,156,6.24,0.4656611816813078,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1726,cell_351,10,156,6.24,0.4464619177852155,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1727,cell_000,0,157,6.28,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1728,cell_003,1,157,6.28,0.49906047220845684,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1729,cell_015,2,157,6.28,0.49850439997711193,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1730,cell_035,3,157,6.28,0.4976724809504723,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1731,cell_057,4,157,6.28,0.4963825580100992,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1732,cell_086,5,157,6.28,0.49437578333082227,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1733,cell_126,6,157,6.28,0.4912514086875873,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1734,cell_181,7,157,6.28,0.4863860425437085,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1735,cell_240,8,157,6.28,0.47880912720590235,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1736,cell_296,9,157,6.28,0.46700930599507046,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1737,cell_351,10,157,6.28,0.448561190727076,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1738,cell_000,0,158,6.32,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1739,cell_003,1,158,6.32,0.49909684301027507,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1740,cell_015,2,158,6.32,0.49856240393748485,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1741,cell_035,3,158,6.32,0.49776316450555586,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1742,cell_057,4,158,6.32,0.4965239124877938,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1743,cell_086,5,158,6.32,0.4945959680195643,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1744,cell_126,6,158,6.32,0.4915943247523588,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1745,cell_181,7,158,6.32,0.48692007828843564,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1746,cell_240,8,158,6.32,0.4796407937552982,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1747,cell_296,9,158,6.32,0.46830447599230396,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1748,cell_351,10,158,6.32,0.4505780364282622,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1749,cell_000,0,159,6.36,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1750,cell_003,1,159,6.36,0.4991317850080768,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1751,cell_015,2,159,6.36,0.4986181293814444,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1752,cell_035,3,159,6.36,0.4978502858217003,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1753,cell_057,4,159,6.36,0.49665971427292444,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1754,cell_086,5,159,6.36,0.494807503424196,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1755,cell_126,6,159,6.36,0.4919237704618911,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1756,cell_181,7,159,6.36,0.4874331363081469,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1757,cell_240,8,159,6.36,0.48043979160716777,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1758,cell_296,9,159,6.36,0.46954877157038893,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1759,cell_351,10,159,6.36,0.4525156905791134,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1760,cell_000,0,160,6.4,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1761,cell_003,1,160,6.4,0.4991653543314932,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1762,cell_015,2,160,6.4,0.4986716658136788,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1763,cell_035,3,160,6.4,0.497933984830624,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1764,cell_057,4,160,6.4,0.49679018148550214,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1765,cell_086,5,160,6.4,0.4950107293027703,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1766,cell_126,6,160,6.4,0.4922402749490026,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1767,cell_181,7,160,6.4,0.48792604062186207,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1768,cell_240,8,160,6.4,0.4812074039739085,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1769,cell_296,9,160,6.4,0.47074419094820863,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1770,cell_351,10,160,6.4,0.4543772619292694,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1771,cell_000,0,161,6.44,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1772,cell_003,1,161,6.44,0.49919760490514187,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1773,cell_015,2,161,6.44,0.4987230992229664,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1774,cell_035,3,161,6.44,0.4980143959672886,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1775,cell_057,4,161,6.44,0.49691552367746794,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1776,cell_086,5,161,6.44,0.4952059720673018,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1777,cell_126,6,161,6.44,0.4925443465620476,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1778,cell_181,7,161,6.44,0.488399582882048,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1779,cell_240,8,161,6.44,0.4819448636679949,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1780,cell_296,9,161,6.44,0.47189265387225987,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1781,cell_351,10,161,6.44,0.4561657372596262,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1782,cell_000,0,162,6.48,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1783,cell_003,1,162,6.48,0.49922858853524954,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1784,cell_015,2,162,6.48,0.4987725122202877,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1785,cell_035,3,162,6.48,0.4980916483858181,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1786,cell_057,4,162,6.48,0.49703594216925134,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1787,cell_086,5,162,6.48,0.4953935453079967,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1788,cell_126,6,162,6.48,0.4928364736812891,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1789,cell_181,7,162,6.48,0.4888545236458147,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1790,cell_240,8,162,6.48,0.48265335508112495,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1791,cell_296,9,162,6.48,0.4729960046970777,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1792,cell_351,10,162,6.48,0.4578839861604924,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1793,cell_000,0,163,6.5200000000000005,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1794,cell_003,1,163,6.5200000000000005,0.4992583549928711,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1795,cell_015,2,163,6.5200000000000005,0.4988199841715085,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1796,cell_035,3,163,6.5200000000000005,0.4981658661669366,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1797,cell_057,4,163,6.5200000000000005,0.4971516303731105,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1798,cell_086,5,163,6.5200000000000005,0.4955737502968892,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1799,cell_126,6,163,6.5200000000000005,0.4931171255032113,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1800,cell_181,7,163,6.5200000000000005,0.4892915935961952,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1801,cell_240,8,163,6.5200000000000005,0.48333401608568594,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1802,cell_296,9,163,6.5200000000000005,0.4740560153448775,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1803,cell_351,10,163,6.5200000000000005,0.4595347656233829,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1804,cell_000,0,164,6.5600000000000005,1.0,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1805,cell_003,1,164,6.5600000000000005,0.49928695209383994,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1806,cell_015,2,164,6.5600000000000005,0.49886559132485475,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1807,cell_035,3,164,6.5600000000000005,0.4982371685172587,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1808,cell_057,4,164,6.5600000000000005,0.4972627741037714,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1809,cell_086,5,164,6.5600000000000005,0.49574687647169946,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1810,cell_126,6,164,6.5600000000000005,0.49338675279402555,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1811,cell_181,7,164,6.5600000000000005,0.4897114947154704,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1812,cell_240,8,164,6.5600000000000005,0.48398793986158256,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1813,cell_296,9,164,6.5600000000000005,0.47507438814913683,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1814,cell_351,10,164,6.5600000000000005,0.4611207244536109,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1815,cell_000,0,165,6.6000000000000005,0.9999999999999999,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1816,cell_003,1,165,6.6000000000000005,0.4993144257755777,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1817,cell_015,2,165,6.6000000000000005,0.49890940693337793,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1818,cell_035,3,165,6.6000000000000005,0.49830566996075015,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1819,cell_057,4,165,6.6000000000000005,0.49736955187686493,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1820,cell_086,5,165,6.6000000000000005,0.4959132019006852,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1821,cell_126,6,165,6.6000000000000005,0.49364578861358815,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1822,cell_181,7,165,6.6000000000000005,0.49011490141242153,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1823,cell_240,8,165,6.6000000000000005,0.4846161766513558,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1824,cell_296,9,165,6.6000000000000005,0.4760527585866511,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1825,cell_351,10,165,6.6000000000000005,0.4626444075105869,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1826,cell_000,0,166,6.640000000000001,0.9999999999999998,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1827,cell_003,1,166,6.640000000000001,0.4993408201708856,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1828,cell_015,2,166,6.640000000000001,0.49895150137261013,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1829,cell_035,3,166,6.640000000000001,0.49837148052266866,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1830,cell_057,4,166,6.640000000000001,0.4974721351956424,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
1831,cell_086,5,166,6.640000000000001,0.49607299372923563,0.5,0.0031622776601683794,2.0,0.0,1e-06,0.4,0
