,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
121,cell_000,0,11,0.44,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
122,cell_003,1,11,0.44,0.1720936451995297,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
123,cell_015,2,11,0.44,5.720049342456984e-05,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
124,cell_035,3,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
125,cell_057,4,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
126,cell_086,5,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
127,cell_126,6,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
128,cell_181,7,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
129,cell_240,8,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
130,cell_296,9,11,0.44,3.565316050546785e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
131,cell_351,10,11,0.44,3.565315984300505e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
132,cell_000,0,12,0.48,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
133,cell_003,1,12,0.48,0.1843602194203682,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
134,cell_015,2,12,0.48,0.00046605199049397806,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
135,cell_035,3,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
136,cell_057,4,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
137,cell_086,5,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
138,cell_126,6,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
139,cell_181,7,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
140,cell_240,8,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
141,cell_296,9,12,0.48,3.8181201609309433e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
142,cell_351,10,12,0.48,3.8181196092243864e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
143,cell_000,0,13,0.52,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
144,cell_003,1,13,0.52,0.19618349381243982,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
145,cell_015,2,13,0.52,0.0015110957148100988,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
146,cell_035,3,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
147,cell_057,4,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
148,cell_086,5,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
149,cell_126,6,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
150,cell_181,7,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
151,cell_240,8,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
152,cell_296,9,13,0.52,4.0609932890828594e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
153,cell_351,10,13,0.52,4.0609914525634974e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
154,cell_000,0,14,0.56,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
155,cell_003,1,14,0.56,0.20757607461840644,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
156,cell_015,2,14,0.56,0.0033729834946077276,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
157,cell_035,3,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
158,cell_057,4,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
159,cell_086,5,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
160,cell_126,6,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
161,cell_181,7,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
162,cell_240,8,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
163,cell_296,9,14,0.56,4.294326065321412e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
164,cell_351,10,14,0.56,4.2943218268427353e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
165,cell_000,0,15,0.6,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
166,cell_003,1,15,0.6,0.21855085549290504,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
167,cell_015,2,15,0.6,0.0061380731977143076,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
168,cell_035,3,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
169,cell_057,4,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
170,cell_086,5,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
171,cell_126,6,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
172,cell_181,7,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
173,cell_240,8,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
174,cell_296,9,15,0.6,4.518493715566822e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
175,cell_351,10,15,0.6,4.5184856957691584e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
176,cell_000,0,16,0.64,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
177,cell_003,1,16,0.64,0.22912085120590556,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
178,cell_015,2,16,0.64,0.009818013297909465,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
179,cell_035,3,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
180,cell_057,4,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
181,cell_086,5,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
182,cell_126,6,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
183,cell_181,7,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
184,cell_240,8,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
185,cell_296,9,16,0.64,4.7338566718176134e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
186,cell_351,10,16,0.64,4.7338432785692777e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
187,cell_000,0,17,0.68,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
188,cell_003,1,17,0.68,0.23929907350991336,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
189,cell_015,2,17,0.68,0.014371883647054223,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
190,cell_035,3,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
191,cell_057,4,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
192,cell_086,5,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
193,cell_126,6,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
194,cell_181,7,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
195,cell_240,8,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
196,cell_296,9,17,0.68,4.940761158203735e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
197,cell_351,10,17,0.68,4.940740630473469e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
198,cell_000,0,18,0.72,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
199,cell_003,1,18,0.72,0.24909843829445355,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
200,cell_015,2,18,0.72,0.01972602835992292,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
201,cell_035,3,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
202,cell_057,4,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
203,cell_086,5,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
204,cell_126,6,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
205,cell_181,7,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
206,cell_240,8,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
207,cell_296,9,18,0.72,5.139539753610541e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
208,cell_351,10,18,0.72,5.139510200293397e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
209,cell_000,0,19,0.76,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
210,cell_003,1,19,0.76,0.2585316962083779,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
211,cell_015,2,19,0.76,0.025789548196352367,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
212,cell_035,3,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
213,cell_057,4,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
214,cell_086,5,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
215,cell_126,6,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
216,cell_181,7,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
217,cell_240,8,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
218,cell_296,9,19,0.76,5.330511931826612e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
219,cell_351,10,19,0.76,5.33047136600054e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
220,cell_000,0,20,0.8,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
221,cell_003,1,20,0.8,0.26761138105343135,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
222,cell_015,2,20,0.8,0.0324652717955458,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
223,cell_035,3,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
224,cell_057,4,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
225,cell_086,5,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
226,cell_126,6,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
227,cell_181,7,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
228,cell_240,8,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
229,cell_296,9,20,0.8,5.513984580128189e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
230,cell_351,10,20,0.8,5.513930949177569e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
231,cell_000,0,21,0.84,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
232,cell_003,1,21,0.84,0.2763498344384819,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
233,cell_015,2,21,0.84,0.039662260471507234,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
234,cell_035,3,21,0.84,5.692156342994673e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
235,cell_057,4,21,0.84,5.690252497175279e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
236,cell_086,5,21,0.84,5.690252497175279e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
237,cell_126,6,21,0.84,5.690252497175279e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
238,cell_181,7,21,0.84,5.690252497175279e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
239,cell_240,8,21,0.84,5.690252497175279e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
240,cell_296,9,21,0.84,5.690252497175204e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
241,cell_351,10,21,0.84,5.690183709179495e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
242,cell_000,0,22,0.88,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
243,cell_003,1,22,0.88,0.2847599143623731,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
244,cell_015,2,22,0.88,0.04736425280995142,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
245,cell_035,3,22,0.88,6.150537217455212e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
246,cell_057,4,22,0.88,5.859598871060654e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
247,cell_086,5,22,0.88,5.859598871060654e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
248,cell_126,6,22,0.88,5.859598871060654e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
249,cell_181,7,22,0.88,5.859598871060654e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
250,cell_240,8,22,0.88,5.859598871060654e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
251,cell_296,9,22,0.88,5.859598871059164e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
252,cell_351,10,22,0.88,5.859512817808633e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
253,cell_000,0,23,0.92,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
254,cell_003,1,23,0.92,0.2928552155575012,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
255,cell_015,2,23,0.92,0.05564706555251293,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
256,cell_035,3,23,0.92,1.0987902569345096e-06,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
257,cell_057,4,23,0.92,6.022295738312803e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
258,cell_086,5,23,0.92,6.022295738312803e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
259,cell_126,6,23,0.92,6.022295738312803e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
260,cell_181,7,23,0.92,6.022295738312803e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
261,cell_240,8,23,0.92,6.022295738312803e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
262,cell_296,9,23,0.92,6.022295738304601e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
263,cell_351,10,23,0.92,6.022190315274407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
264,cell_000,0,24,0.96,1.0000000000000002,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
265,cell_003,1,24,0.96,0.300649122667827,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
266,cell_015,2,24,0.96,0.06458228188244095,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
267,cell_035,3,24,0.96,4.092176012435506e-06,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
268,cell_057,4,24,0.96,6.178604424617415e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
269,cell_086,5,24,0.96,6.178604424617415e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
270,cell_126,6,24,0.96,6.178604424617415e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
271,cell_181,7,24,0.96,6.178604424617415e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
272,cell_240,8,24,0.96,6.178604424617415e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
273,cell_296,9,24,0.96,6.178604424590355e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
274,cell_351,10,24,0.96,6.178477548177878e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
275,cell_000,0,25,1.0,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
276,cell_003,1,25,1.0,0.3081541679630993,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
277,cell_015,2,25,1.0,0.0741753541160074,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
278,cell_035,3,25,1.0,1.5605711880886285e-05,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
279,cell_057,4,25,1.0,6.328775967998455e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
280,cell_086,5,25,1.0,6.328775967998455e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
281,cell_126,6,25,1.0,6.328775967998455e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
282,cell_181,7,25,1.0,6.328775967998455e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
283,cell_240,8,25,1.0,6.328775967998455e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
284,cell_296,9,25,1.0,6.328775967930704e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
285,cell_351,10,25,1.0,6.328625590232577e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
286,cell_000,0,26,1.04,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
287,cell_003,1,26,1.04,0.31538185172428507,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
288,cell_015,2,26,1.04,0.08435978455757992,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
289,cell_035,3,26,1.04,4.820595672501578e-05,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
290,cell_057,4,26,1.04,6.473051525166744e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
291,cell_086,5,26,1.04,6.473051525166744e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
292,cell_126,6,26,1.04,6.473051525166744e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
293,cell_181,7,26,1.04,6.473051525166744e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
294,cell_240,8,26,1.04,6.473051525166744e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
295,cell_296,9,26,1.04,6.473051525024113e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
296,cell_351,10,26,1.04,6.472875646404591e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
297,cell_000,0,27,1.08,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
298,cell_003,1,27,1.08,0.3223427269133771,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
299,cell_015,2,27,1.08,0.09502200160338559,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
300,cell_035,3,27,1.08,0.00012312697487775864,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
301,cell_057,4,27,1.08,6.611662761714244e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
302,cell_086,5,27,1.08,6.611662761714244e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
303,cell_126,6,27,1.08,6.611662761714244e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
304,cell_181,7,27,1.08,6.611662761714244e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
305,cell_240,8,27,1.08,6.611662761714244e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
306,cell_296,9,27,1.08,6.611662761447761e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
307,cell_351,10,27,1.08,6.611459441127502e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
308,cell_000,0,28,1.12,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
309,cell_003,1,28,1.12,0.32904657131670667,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
310,cell_015,2,28,1.12,0.10603069585306131,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
311,cell_035,3,28,1.12,0.00027125292408943695,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
312,cell_057,4,28,1.12,6.744832226804265e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
313,cell_086,5,28,1.12,6.744832226804265e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
314,cell_126,6,28,1.12,6.744832226804265e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
315,cell_181,7,28,1.12,6.744832226804265e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
316,cell_240,8,28,1.12,6.744832226804265e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
317,cell_296,9,28,1.12,6.744832226348057e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
318,cell_351,10,28,1.12,6.744599591221737e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
319,cell_000,0,29,1.16,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
320,cell_003,1,29,1.16,0.33550255601746015,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
321,cell_015,2,29,1.16,0.11725794649174082,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
322,cell_035,3,29,1.16,0.0005327068056545116,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
323,cell_057,4,29,1.16,6.872773712981039e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
324,cell_086,5,29,1.16,6.872773712981039e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
325,cell_126,6,29,1.16,6.872773712981039e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
326,cell_181,7,29,1.16,6.872773712981039e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
327,cell_240,8,29,1.16,6.872773712981039e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
328,cell_296,9,29,1.16,6.87277371225051e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
329,cell_351,10,29,1.16,6.872509964122826e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
330,cell_000,0,30,1.2,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
331,cell_003,1,30,1.2,0.34171937924384155,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
332,cell_015,2,30,1.2,0.12859040454212925,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
333,cell_035,3,30,1.2,0.0009551033143671014,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
334,cell_057,4,30,1.2,6.995692601696407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
335,cell_086,5,30,1.2,6.995692601696407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
336,cell_126,6,30,1.2,6.995692601696407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
337,cell_181,7,30,1.2,6.995692601696407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
338,cell_240,8,30,1.2,6.995692601696407e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
339,cell_296,9,30,1.2,6.995692600586793e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
340,cell_351,10,30,1.2,6.99539602199902e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
341,cell_000,0,31,1.24,0.9999999999999998,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
342,cell_003,1,31,1.24,0.34770536296313503,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
343,cell_015,2,31,1.24,0.13993324620935502,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
344,cell_035,3,31,1.24,0.0015907843491473738,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
345,cell_057,4,31,1.24,7.113786195680249e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
346,cell_086,5,31,1.24,7.113786195126929e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
347,cell_126,6,31,1.24,7.113786195126929e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
348,cell_181,7,31,1.24,7.113786195126929e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
349,cell_240,8,31,1.24,7.113786195126929e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
350,cell_296,9,31,1.24,7.113786193512157e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
351,cell_351,10,31,1.24,7.113455152315696e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
352,cell_000,0,32,1.28,1.0,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
353,cell_003,1,32,1.28,0.3534685268498347,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
354,cell_015,2,32,1.28,0.151210102894756,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
355,cell_035,3,32,1.28,0.0024946761734668216,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
356,cell_057,4,32,1.28,7.227244256729876e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
357,cell_086,5,32,1.28,7.227244034831115e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
358,cell_126,6,32,1.28,7.227244034831115e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
359,cell_181,7,32,1.28,7.227244034831115e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
360,cell_240,8,32,1.28,7.227244034831115e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
361,cell_296,9,32,1.28,7.227244032563041e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
362,cell_351,10,32,1.28,7.226876985381782e-07,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
363,cell_000,0,33,1.32,0.9999999999999999,0.5,0.03162277660168379,2.0,0.0,1e-06,0.4,4
