,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
250,cell_240,8,22,0.88,1.2564369130821264e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
251,cell_296,9,22,0.88,1.2402071303842536e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
252,cell_351,10,22,0.88,3.5324672933966167e-06,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
253,cell_000,0,23,0.92,1.0,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
254,cell_003,1,23,0.92,0.3011083525937215,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
255,cell_015,2,23,0.92,0.2018396784873286,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
256,cell_035,3,23,0.92,0.05305911017344114,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
257,cell_057,4,23,0.92,1.775612789136181e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
258,cell_086,5,23,0.92,1.775612789136181e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
259,cell_126,6,23,0.92,1.775612789136181e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
260,cell_181,7,23,0.92,1.775612789136181e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
261,cell_240,8,23,0.92,1.775612789136181e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
262,cell_296,9,23,0.92,1.669731942814103e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
263,cell_351,10,23,0.92,4.577586961878542e-06,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
264,cell_000,0,24,0.96,1.0000000000000002,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
265,cell_003,1,24,0.96,0.3089223723634744,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
266,cell_015,2,24,0.96,0.21355372275539847,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
267,cell_035,3,24,0.96,0.07061821354222614,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
268,cell_057,4,24,0.96,2.9622615605527036e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
269,cell_086,5,24,0.96,2.9622615605527036e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
270,cell_126,6,24,0.96,2.9622615605527036e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
271,cell_181,7,24,0.96,2.9622615605527036e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
272,cell_240,8,24,0.96,2.9622615605527036e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
273,cell_296,9,24,0.96,2.5151859263203525e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
274,cell_351,10,24,0.96,6.554348868021894e-06,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
275,cell_000,0,25,1.0,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
276,cell_003,1,25,1.0,0.3164293978668915,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
277,cell_015,2,25,1.0,0.22480755147741255,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
278,cell_035,3,25,1.0,0.08748753237942264,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
279,cell_057,4,25,1.0,5.7972008770090116e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
280,cell_086,5,25,1.0,5.7972008770090116e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
281,cell_126,6,25,1.0,5.7972008770090116e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
282,cell_181,7,25,1.0,5.7972008770090116e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
283,cell_240,8,25,1.0,5.7972008770090116e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
284,cell_296,9,25,1.0,4.3102345336263154e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
285,cell_351,10,25,1.0,1.0618792067836462e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
286,cell_000,0,26,1.04,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
287,cell_003,1,26,1.04,0.32364149017630434,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
288,cell_015,2,26,1.04,0.2356192449515691,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
289,cell_035,3,26,1.04,0.10369413096565075,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
290,cell_057,4,26,1.04,0.00012265188585514425,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
291,cell_086,5,26,1.04,0.00012265188585514425,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
292,cell_126,6,26,1.04,0.00012265188585514425,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
293,cell_181,7,26,1.04,0.00012265188585514425,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
294,cell_240,8,26,1.04,0.00012265188585514425,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
295,cell_296,9,26,1.04,8.086687019348289e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
296,cell_351,10,26,1.04,1.8982186680325734e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
297,cell_000,0,27,1.08,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
298,cell_003,1,27,1.08,0.33057023651390255,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
299,cell_015,2,27,1.08,0.24600617333600758,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
300,cell_035,3,27,1.08,0.11926403094089846,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
301,cell_057,4,27,1.08,0.0002593387772942228,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
302,cell_086,5,27,1.08,0.0002593387772942228,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
303,cell_126,6,27,1.08,0.0002593387772942228,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
304,cell_181,7,27,1.08,0.0002593387772942228,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
305,cell_240,8,27,1.08,0.0002593387772942228,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
306,cell_296,9,27,1.08,0.00015655560067411422,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
307,cell_351,10,27,1.08,3.551082611697937e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
308,cell_000,0,28,1.12,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
309,cell_003,1,28,1.12,0.33722676886799363,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
310,cell_015,2,28,1.12,0.2559850244605509,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
311,cell_035,3,28,1.12,0.13422223919562373,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
312,cell_057,4,28,1.12,0.0005258061297794885,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
313,cell_086,5,28,1.12,0.0005258061297794883,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
314,cell_126,6,28,1.12,0.0005258061297794883,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
315,cell_181,7,28,1.12,0.0005258061297794883,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
316,cell_240,8,28,1.12,0.0005258061297794883,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
317,cell_296,9,28,1.12,0.0002992615722363731,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
318,cell_351,10,28,1.12,6.643369877782371e-05,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
319,cell_000,0,29,1.16,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
320,cell_003,1,29,1.16,0.3436217818779271,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
321,cell_015,2,29,1.16,0.2655718305902296,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
322,cell_035,3,29,1.16,0.14859278349001168,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
323,cell_057,4,29,1.16,0.0010073478374178339,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
324,cell_086,5,29,1.16,0.0010073478374178339,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
325,cell_126,6,29,1.16,0.0010073478374178339,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
326,cell_181,7,29,1.16,0.0010073478374178339,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
327,cell_240,8,29,1.16,0.0010073478374178337,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
328,cell_296,9,29,1.16,0.000552202888957249,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
329,cell_351,10,29,1.16,0.00012110457095457325,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
330,cell_000,0,30,1.2,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
331,cell_003,1,30,1.2,0.3497655500163991,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
332,cell_015,2,30,1.2,0.274781994157581,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
333,cell_035,3,30,1.2,0.16239874924714404,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
334,cell_057,4,30,1.2,0.0018194838227845178,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
335,cell_086,5,30,1.2,0.0018194838227845163,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
336,cell_126,6,30,1.2,0.001819483822784516,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
337,cell_181,7,30,1.2,0.0018194838227845163,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
338,cell_240,8,30,1.2,0.0018194838227845163,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
339,cell_296,9,30,1.2,0.0009752262290224071,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
340,cell_351,10,30,1.2,0.00021275491349081956,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
341,cell_000,0,31,1.24,0.9999999999999998,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
342,cell_003,1,31,1.24,0.3556679440967295,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
343,cell_015,2,31,1.24,0.28363031258372595,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
344,cell_035,3,31,1.24,0.17566231843903524,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
345,cell_057,4,31,1.24,0.015896212122429868,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
346,cell_086,5,31,1.24,0.003106736519387572,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
347,cell_126,6,31,1.24,0.003106736519387572,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
348,cell_181,7,31,1.24,0.003106736519387572,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
349,cell_240,8,31,1.24,0.0031066388148646073,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
350,cell_296,9,31,1.24,0.0016463808169289488,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
351,cell_351,10,31,1.24,0.00035924911824898327,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
352,cell_000,0,32,1.28,1.0,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
353,cell_003,1,32,1.28,0.3613384471316265,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
354,cell_015,2,32,1.28,0.292131001993675,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
355,cell_035,3,32,1.28,0.1884048020884344,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
356,cell_057,4,32,1.28,0.03491415277100375,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
357,cell_086,5,32,1.28,0.005086191939072019,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
358,cell_126,6,32,1.28,0.005086191939072019,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
359,cell_181,7,32,1.28,0.0050861919390720175,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
360,cell_240,8,32,1.28,0.005080315909000453,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
361,cell_296,9,32,1.28,0.002685325224108664,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
362,cell_351,10,32,1.28,0.0005883010865681929,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
363,cell_000,0,33,1.32,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
364,cell_003,1,33,1.32,0.3667861695689099,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
365,cell_015,2,33,1.32,0.30029771977171194,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
366,cell_035,3,33,1.32,0.20064666814200852,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
367,cell_057,4,33,1.32,0.053185914448787015,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
368,cell_086,5,33,1.32,0.00834558916433364,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
369,cell_126,6,33,1.32,0.00834558916433364,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
370,cell_181,7,33,1.32,0.008345589164333637,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
371,cell_240,8,33,1.32,0.0082815252450206,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
372,cell_296,9,33,1.32,0.004407147643527091,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
373,cell_351,10,33,1.32,0.0009697817706130159,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
374,cell_000,0,34,1.36,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
375,cell_003,1,34,1.36,0.3720198639286689,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
376,cell_015,2,34,1.36,0.30814358678519527,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
377,cell_035,3,34,1.36,0.21240758277380956,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
378,cell_057,4,34,1.36,0.07074002578168212,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
379,cell_086,5,34,1.36,0.014507987225972113,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
380,cell_126,6,34,1.36,0.014507987225972113,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
381,cell_181,7,34,1.36,0.014507987225972109,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
382,cell_240,8,34,1.36,0.014164850811323293,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
383,cell_296,9,34,1.36,0.00777886115535365,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
384,cell_351,10,34,1.36,0.0017281605964826318,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
385,cell_000,0,35,1.4000000000000001,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
386,cell_003,1,35,1.4000000000000001,0.3770479388653683,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
387,cell_015,2,35,1.4000000000000001,0.31568120844584524,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
388,cell_035,3,35,1.4000000000000001,0.22370644049920774,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
389,cell_057,4,35,1.4000000000000001,0.08760455456188813,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
390,cell_086,5,35,1.4000000000000001,0.025892607306335375,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
391,cell_126,6,35,1.4000000000000001,0.025892607306335375,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
392,cell_181,7,35,1.4000000000000001,0.025892607306335375,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
393,cell_240,8,35,1.4000000000000001,0.024948392853309312,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
394,cell_296,9,35,1.4000000000000001,0.01506605448103754,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
395,cell_351,10,35,1.4000000000000001,0.0036075045798739957,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
396,cell_000,0,36,1.44,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
397,cell_003,1,36,1.44,0.381878472677492,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
398,cell_015,2,36,1.44,0.3229226949469028,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
399,cell_035,3,36,1.44,0.23456139393273065,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
400,cell_057,4,36,1.44,0.1038065536336788,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
401,cell_086,5,36,1.44,0.04178108531917667,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
402,cell_126,6,36,1.44,0.04178108531917667,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
403,cell_181,7,36,1.44,0.04178108531917667,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
404,cell_240,8,36,1.44,0.040376414119117895,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
405,cell_296,9,36,1.44,0.028048614350793935,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
406,cell_351,10,36,1.44,0.008620130689821806,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
407,cell_000,0,37,1.48,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
408,cell_003,1,37,1.48,0.38651922628642976,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
409,cell_015,2,37,1.48,0.3298796807118564,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
410,cell_035,3,37,1.48,0.2449898827211775,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
411,cell_057,4,37,1.48,0.11937203607164862,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
412,cell_086,5,37,1.48,0.059090859251303675,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
413,cell_126,6,37,1.48,0.059090859251303675,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
414,cell_181,7,37,1.48,0.059090859251303675,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
415,cell_240,8,37,1.48,0.05755039940511623,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
416,cell_296,9,37,1.48,0.04460885539682821,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
417,cell_351,10,37,1.48,0.019255641425865028,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
418,cell_000,0,38,1.52,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
419,cell_003,1,38,1.52,0.39097765570545795,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
420,cell_015,2,38,1.52,0.33656334308227637,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
421,cell_035,3,38,1.52,0.2550086614596734,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
422,cell_057,4,38,1.52,0.13432600125405258,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
423,cell_086,5,38,1.52,0.07624916876697319,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
424,cell_126,6,38,1.52,0.07624916876697319,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
425,cell_181,7,38,1.52,0.07624916876697319,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
426,cell_240,8,38,1.52,0.07471423310675,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
427,cell_296,9,38,1.52,0.061970442725011676,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
428,cell_351,10,38,1.52,0.034634557494812965,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
429,cell_000,0,39,1.56,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
430,cell_003,1,39,1.56,0.39526092401884344,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
431,cell_015,2,39,1.56,0.34298442027310555,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
432,cell_035,3,39,1.56,0.26463382655925716,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
433,cell_057,4,39,1.56,0.14869246999318006,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
434,cell_086,5,39,1.56,0.09285562883126586,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
435,cell_126,6,39,1.56,0.09285562883126586,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
436,cell_181,7,39,1.56,0.09285562883126586,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
437,cell_240,8,39,1.56,0.09136554198114097,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
438,cell_296,9,39,1.56,0.07903725550966406,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
439,cell_351,10,39,1.56,0.05178237020853812,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
440,cell_000,0,40,1.6,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
441,cell_003,1,40,1.6,0.39937591289032237,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
442,cell_015,2,40,1.6,0.34915322862344245,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
443,cell_035,3,40,1.6,0.2738808420806465,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
444,cell_057,4,40,1.6,0.1624945211475502,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
445,cell_086,5,40,1.6,0.10883952638502545,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
446,cell_126,6,40,1.6,0.10883952638502545,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
447,cell_181,7,40,1.6,0.10883952638502545,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
448,cell_240,8,40,1.6,0.10740334294052643,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
449,cell_296,9,40,1.6,0.09553432490867475,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
450,cell_351,10,40,1.6,0.06903474229206567,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
451,cell_000,0,41,1.6400000000000001,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
452,cell_003,1,41,1.6400000000000001,0.4033292336194371,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
453,cell_015,2,41,1.6400000000000001,0.3550796791701063,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
454,cell_035,3,41,1.6400000000000001,0.28276456462557614,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
455,cell_057,4,41,1.6400000000000001,0.17575432933687293,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
456,cell_086,5,41,1.6400000000000001,0.1242043313291395,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
457,cell_126,6,41,1.6400000000000001,0.12420353606490311,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
458,cell_181,7,41,1.6400000000000001,0.12420353606062821,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
459,cell_240,8,41,1.6400000000000001,0.12282225322431886,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
460,cell_296,9,41,1.6400000000000001,0.11141140555146095,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
461,cell_351,10,41,1.6400000000000001,0.08584740720417888,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
462,cell_000,0,42,1.68,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
463,cell_003,1,42,1.68,0.407127237763498,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
464,cell_015,2,42,1.68,0.36077329357038623,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
465,cell_035,3,42,1.68,0.2912992672067554,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
466,cell_057,4,42,1.68,0.1884931992340394,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
467,cell_086,5,42,1.68,0.13896808753871315,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
468,cell_126,6,42,1.68,0.13896637752253613,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
469,cell_181,7,42,1.68,0.1389663773271389,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
470,cell_240,8,42,1.68,0.13763881475395365,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
471,cell_296,9,42,1.68,0.12667337356581002,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
472,cell_351,10,42,1.68,0.10207572414948043,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
473,cell_000,0,43,1.72,0.9999999999999999,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
474,cell_003,1,43,1.72,0.4107760273422344,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
475,cell_015,2,43,1.72,0.3662432193994191,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
476,cell_035,3,43,1.72,0.2994986618628737,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
477,cell_057,4,43,1.72,0.20073159341837102,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
478,cell_086,5,43,1.72,0.15315208254279827,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
479,cell_126,6,43,1.72,0.1531500638405119,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
480,cell_181,7,43,1.72,0.15315006283001922,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
481,cell_240,8,43,1.72,0.15187445096151397,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
482,cell_296,9,43,1.72,0.1413387267370858,0.5,3.1622776601683795e-05,2.0,0.0,1e-06,0.4,4
