,cell,X_coord,step,time,expression,alpha,k_s,p_s,delta,lambda,tau,run
1640,cell_003,1,149,5.96,0.49872636694129485,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1641,cell_015,2,149,5.96,0.4980902919689536,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1642,cell_035,3,149,5.96,0.4971372470288924,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1643,cell_057,4,149,5.96,0.496509731866987,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1644,cell_086,5,149,5.96,0.49650651607871576,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1645,cell_126,6,149,5.96,0.496506516078703,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1646,cell_181,7,149,5.96,0.49650651607870266,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1647,cell_240,8,149,5.96,0.49650644371463304,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1648,cell_296,9,149,5.96,0.4964055302897767,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1649,cell_351,10,149,5.96,0.49612752517173875,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1650,cell_000,0,150,6.0,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1651,cell_003,1,150,6.0,0.49877644424301315,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1652,cell_015,2,150,6.0,0.4981653591444591,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1653,cell_035,3,150,6.0,0.49724975707800306,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1654,cell_057,4,150,6.0,0.4966468954973825,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1655,cell_086,5,150,6.0,0.4966438060497947,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1656,cell_126,6,150,6.0,0.49664380604978225,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1657,cell_181,7,150,6.0,0.4966438060497821,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1658,cell_240,8,150,6.0,0.4966437365287234,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1659,cell_296,9,150,6.0,0.4965467877528057,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1660,cell_351,10,150,6.0,0.49627970477191996,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1661,cell_000,0,151,6.04,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1662,cell_003,1,151,6.04,0.4988245541264071,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1663,cell_015,2,151,6.04,0.49823747710881494,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1664,cell_035,3,151,6.04,0.4973578468743326,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1665,cell_057,4,151,6.04,0.4967786702943041,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1666,cell_086,5,151,6.04,0.49677570222377454,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1667,cell_126,6,151,6.04,0.49677570222376255,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1668,cell_181,7,151,6.04,0.49677570222376244,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1669,cell_240,8,151,6.04,0.4967756354340198,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1670,cell_296,9,151,6.04,0.49668249554539423,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1671,cell_351,10,151,6.04,0.4964259055968362,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1672,cell_000,0,152,6.08,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1673,cell_003,1,152,6.08,0.498870773886673,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1674,cell_015,2,152,6.08,0.4983067617295277,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1675,cell_035,3,152,6.08,0.4974616900791213,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1676,cell_057,4,152,6.08,0.49690526797222867,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1677,cell_086,5,152,6.08,0.4969024165101408,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1678,cell_126,6,152,6.08,0.49690241651012945,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1679,cell_181,7,152,6.08,0.4969024165101291,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1680,cell_240,8,152,6.08,0.4969023523443956,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1681,cell_296,9,152,6.08,0.4968128717009214,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1682,cell_351,10,152,6.08,0.49656636253837594,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1683,cell_000,0,153,6.12,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1684,cell_003,1,153,6.12,0.4989151777822624,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1685,cell_015,2,153,6.12,0.4983733243219437,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1686,cell_035,3,153,6.12,0.4975614535308711,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1687,cell_057,4,153,6.12,0.4970268919278733,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1688,cell_086,5,153,6.12,0.4970241524929585,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1689,cell_126,6,153,6.12,0.4970241524929476,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1690,cell_181,7,153,6.12,0.49702415249294735,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1691,cell_240,8,153,6.12,0.4970240908481318,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1692,cell_296,9,153,6.12,0.4969381256867522,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1693,cell_351,10,153,6.12,0.49670130126008266,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1694,cell_000,0,154,6.16,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1695,cell_003,1,154,6.16,0.49895783715418807,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1696,cell_015,2,154,6.16,0.49843727182809405,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1697,cell_035,3,154,6.16,0.49765729751339527,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1698,cell_057,4,154,6.16,0.49714373756698094,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1699,cell_086,5,154,6.16,0.4971411057579576,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1700,cell_126,6,154,6.16,0.4971411057579471,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1701,cell_181,7,154,6.16,0.49714110575794696,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1702,cell_240,8,154,6.16,0.4971410465350088,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1703,cell_296,9,154,6.16,0.4970584587407765,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1704,cell_351,10,154,6.16,0.4968309385597154,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1705,cell_000,0,155,6.2,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1706,cell_003,1,155,6.2,0.49899882054064415,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1707,cell_015,2,155,6.2,0.4984987069885107,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1708,cell_035,3,155,6.2,0.4977493760133371,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1709,cell_057,4,155,6.2,0.49725599261826703,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1710,cell_086,5,155,6.2,0.49725346420676947,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1711,cell_126,6,155,6.2,0.49725346420675937,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1712,cell_181,7,155,6.2,0.4972534642067592,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1713,cell_240,8,155,6.2,0.4972534073105486,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1714,cell_296,9,155,6.2,0.4971740641947246,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1715,cell_351,10,155,6.2,0.4969554827175632,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1716,cell_000,0,156,6.24,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1717,cell_003,1,156,6.24,0.499038193787122,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1718,cell_015,2,156,6.24,0.49855772850729463,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1719,cell_035,3,156,6.24,0.49783783696756906,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1720,cell_057,4,156,6.24,0.49736383743503093,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1721,cell_086,5,156,6.24,0.4973614083588159,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1722,cell_126,6,156,6.24,0.49736140835880616,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1723,cell_181,7,156,6.24,0.4973614083588061,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1724,cell_240,8,156,6.24,0.49736135369791135,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1725,cell_296,9,156,6.24,0.4972851277847827,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1726,cell_351,10,156,6.24,0.4970751338310776,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1727,cell_000,0,157,6.28,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1728,cell_003,1,157,6.28,0.49907602015219954,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1729,cell_015,2,157,6.28,0.4986144312106964,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1730,cell_035,3,157,6.28,0.4979228225008761,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1731,cell_057,4,157,6.28,0.497467445284919,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1732,cell_086,5,157,6.28,0.4974651116413394,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1733,cell_126,6,157,6.28,0.49746511164133,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1734,cell_181,7,157,6.28,0.4974651116413298,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1735,cell_240,8,157,6.28,0.4974650591279308,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1736,cell_296,9,157,6.28,0.4973918279500024,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1737,cell_351,10,157,6.28,0.49719008413635546,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1738,cell_000,0,158,6.32,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1739,cell_003,1,158,6.32,0.4991123604091752,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1740,cell_015,2,158,6.32,0.4986689061994689,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1741,cell_035,3,158,6.32,0.4980044691542972,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1742,cell_057,4,158,6.32,0.49756698262830334,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1743,cell_086,5,158,6.32,0.49756474066803735,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1744,cell_126,6,158,6.32,0.49756474066802825,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1745,cell_181,7,158,6.32,0.4975647406680281,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1746,cell_240,8,158,6.32,0.49756469021775496,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1747,cell_296,9,158,6.32,0.4974943361189888,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1748,cell_351,10,158,6.32,0.49730051831699446,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1749,cell_000,0,159,6.36,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1750,cell_003,1,159,6.36,0.49914727294370925,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1751,cell_015,2,159,6.36,0.49872124099523213,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1752,cell_035,3,159,6.36,0.49808290810449796,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1753,cell_057,4,159,6.36,0.4976626093857227,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1754,cell_086,5,159,6.36,0.4976604555067508,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1755,cell_126,6,159,6.36,0.4976604555067422,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1756,cell_181,7,159,6.36,0.497660455506742,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1757,cell_240,8,159,6.36,0.4976604070385392,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1758,cell_296,9,159,6.36,0.4975928169853244,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1759,cell_351,10,159,6.36,0.49740661380081186,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1760,cell_000,0,160,6.4,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1761,cell_003,1,160,6.4,0.49918081384762775,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1762,cell_015,2,160,6.4,0.4987715196810894,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1763,cell_035,3,160,6.4,0.49815826537452423,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1764,cell_057,4,160,6.4,0.4977544791948178,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1765,cell_086,5,160,6.4,0.49775240993663533,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1766,cell_126,6,160,6.4,0.4977524099366268,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1767,cell_181,7,160,6.4,0.4977524099366266,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1768,cell_240,8,160,6.4,0.4977523633726237,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1769,cell_296,9,160,6.4,0.4976874287721707,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1770,cell_351,10,160,6.4,0.49750854104490694,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1771,cell_000,0,161,6.44,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1772,cell_003,1,161,6.44,0.4992130370090415,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1773,cell_015,2,161,6.44,0.49881982303671896,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1774,cell_035,3,161,6.44,0.49823066203627564,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1775,cell_057,4,161,6.44,0.49784273965717096,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1776,cell_086,5,161,6.44,0.4978407516952279,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1777,cell_126,6,161,6.44,0.4978407516952199,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1778,cell_181,7,161,6.44,0.4978407516952197,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1779,cell_240,8,161,6.44,0.49784070696060495,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1780,cell_296,9,161,6.44,0.49777832348647755,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1781,cell_351,10,161,6.44,0.4976064638095242,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1782,cell_000,0,162,6.48,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1783,cell_003,1,162,6.48,0.49924399419892607,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1784,cell_015,2,162,6.48,0.49886622866815655,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1785,cell_035,3,162,6.48,0.498300214405024,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1786,cell_057,4,162,6.48,0.4979275325754488,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1787,cell_086,5,162,6.48,0.49792562271580887,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1788,cell_126,6,162,6.48,0.4979256227158013,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1789,cell_181,7,162,6.48,0.49792562271580115,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1790,cell_240,8,162,6.48,0.4979255797387024,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1791,cell_296,9,162,6.48,0.4978656471632027,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1792,cell_351,10,162,6.48,0.4977005394211572,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1793,cell_000,0,163,6.5200000000000005,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1794,cell_003,1,163,6.5200000000000005,0.49927373515429824,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1795,cell_015,2,163,6.5200000000000005,0.4989108111324815,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1796,cell_035,3,163,6.5200000000000005,0.49836703422629036,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1797,cell_057,4,163,6.5200000000000005,0.49800899418122757,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1798,cell_086,5,163,6.5200000000000005,0.49800715935543693,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1799,cell_126,6,163,6.5200000000000005,0.49800715935542966,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1800,cell_181,7,163,6.5200000000000005,0.4980071593554295,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1801,cell_240,8,163,6.5200000000000005,0.498007118066798,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1802,cell_296,9,163,6.5200000000000005,0.4979495400999363,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1803,cell_351,10,163,6.5200000000000005,0.49779091902531447,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1804,cell_000,0,164,6.5600000000000005,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1805,cell_003,1,164,6.5600000000000005,0.4993023076581248,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1806,cell_015,2,164,6.5600000000000005,0.4989536420576021,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1807,cell_035,3,164,6.5600000000000005,0.4984312288553795,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1808,cell_057,4,164,6.5600000000000005,0.4980872553538682,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1809,cell_086,5,164,6.5600000000000005,0.49808549261402524,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1810,cell_126,6,164,6.5600000000000005,0.4980854926140183,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1811,cell_181,7,164,6.5600000000000005,0.49808549261401813,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1812,cell_240,8,164,6.5600000000000005,0.49808545294751827,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1813,cell_296,9,164,6.5600000000000005,0.49803013708230975,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1814,cell_351,10,164,6.5600000000000005,0.4978777478293568,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1815,cell_000,0,165,6.6000000000000005,0.9999999999999999,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1816,cell_003,1,165,6.6000000000000005,0.49932975761609394,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1817,cell_015,2,165,6.6000000000000005,0.4989947902573363,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1818,cell_035,3,165,6.6000000000000005,0.49849290142986113,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1819,cell_057,4,165,6.6000000000000005,0.4981624418307927,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1820,cell_086,5,165,6.6000000000000005,0.49816074834481144,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1821,cell_126,6,165,6.6000000000000005,0.49816074834480495,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1822,cell_181,7,165,6.6000000000000005,0.4981607483448048,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1823,cell_240,8,165,6.6000000000000005,0.4981607102367065,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1824,cell_296,9,165,6.6000000000000005,0.49810756760054675,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1825,cell_351,10,165,6.6000000000000005,0.4979611653357921,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1826,cell_000,0,166,6.640000000000001,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1827,cell_003,1,166,6.640000000000001,0.4993561291303679,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1828,cell_015,2,166,6.640000000000001,0.4990343218419708,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1829,cell_035,3,166,6.640000000000001,0.49855215103527445,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1830,cell_057,4,166,6.640000000000001,0.4982346744094977,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1831,cell_086,5,166,6.640000000000001,0.4982330474565583,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1832,cell_126,6,166,6.640000000000001,0.49823304745655206,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1833,cell_181,7,166,6.640000000000001,0.4982330474565519,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1834,cell_240,8,166,6.640000000000001,0.4982330108456297,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1835,cell_296,9,166,6.640000000000001,0.49818195605750754,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1836,cell_351,10,166,6.640000000000001,0.49804130556640613,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1837,cell_000,0,167,6.68,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1838,cell_003,1,167,6.68,0.49938146457043975,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1839,cell_015,2,167,6.68,0.4990723003244755,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1840,cell_035,3,167,6.68,0.49860907286432304,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1841,cell_057,4,167,6.68,0.49830406914163267,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1842,cell_086,5,167,6.68,0.49830250610781013,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1843,cell_126,6,167,6.68,0.49830250610780413,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1844,cell_181,7,167,6.68,0.4983025061078041,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1845,cell_240,8,167,6.68,0.49830247093523733,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1846,cell_296,9,167,6.68,0.49825342196855893,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1847,cell_351,10,167,6.68,0.4981182972775869,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1848,cell_000,0,168,6.72,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1849,cell_003,1,168,6.72,0.49940580464120576,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1850,cell_015,2,168,6.72,0.4991087867225467,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1851,cell_035,3,168,6.72,0.4986637583698153,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1852,cell_057,4,168,6.72,0.49837073751945393,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1853,cell_086,5,168,6.72,0.4983692358935179,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1854,cell_126,6,168,6.72,0.4983692358935122,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1855,cell_181,7,168,6.72,0.4983692358935121,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1856,cell_240,8,168,6.72,0.49836920210279134,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1857,cell_296,9,168,6.72,0.49832208015359314,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1858,cell_351,10,168,6.72,0.4981922641671888,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1859,cell_000,0,169,6.76,0.9999999999999998,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1860,cell_003,1,169,6.76,0.49942918844836337,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1861,cell_015,2,169,6.76,0.4991438396566403,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1862,cell_035,3,169,6.76,0.49871629541159557,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1863,cell_057,4,169,6.76,0.49843478665495106,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1864,cell_086,5,169,6.76,0.4984333440243317,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1865,cell_126,6,169,6.76,0.49843334402432615,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1866,cell_181,7,169,6.76,0.49843334402432604,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1867,cell_240,8,169,6.76,0.4984333115611619,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1868,cell_296,9,169,6.76,0.49838804092150124,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1869,cell_351,10,169,6.76,0.49826332507327187,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1870,cell_000,0,170,6.8,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1871,cell_003,1,170,6.8,0.4994516535612401,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1872,cell_015,2,170,6.8,0.4991775154441536,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1873,cell_035,3,170,6.8,0.49876676839770373,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1874,cell_057,4,170,6.8,0.49849631945193834,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1875,cell_086,5,170,6.8,0.4984949334988497,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1876,cell_126,6,170,6.8,0.49849493349884433,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1877,cell_181,7,170,6.8,0.4984949334988442,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1878,cell_240,8,170,6.8,0.49849490231108023,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1879,cell_296,9,170,6.8,0.4984514102473992,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1880,cell_351,10,170,6.8,0.4983315941650311,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1881,cell_000,0,171,6.84,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1882,cell_003,1,171,6.84,0.4994732360731535,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1883,cell_015,2,171,6.84,0.4992098681899068,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1884,cell_035,3,171,6.84,0.49881525841998814,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1885,cell_057,4,171,6.84,0.49855543477138287,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1886,cell_086,5,171,6.84,0.49855410326909955,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1887,cell_126,6,171,6.84,0.4985541032690944,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1888,cell_181,7,171,6.84,0.4985541032690942,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1889,cell_240,8,171,6.84,0.4985540733066229,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1890,cell_296,9,171,6.84,0.4985122899428931,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1891,cell_351,10,171,6.84,0.49839718112622405,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1892,cell_000,0,172,6.88,1.0,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1893,cell_003,1,172,6.88,0.49949397065940077,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1894,cell_015,2,172,6.88,0.49924094987307066,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1895,cell_035,3,172,6.88,0.49886184338439044,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1896,cell_057,4,172,6.88,0.4986122275902396,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1897,cell_086,5,172,6.88,0.49861094839951864,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1898,cell_126,6,172,6.88,0.49861094839951337,0.5,1e-05,2.0,0.0,1e-06,0.4,0
1899,cell_181,7,172,6.88,0.49861094839951337,0.5,1e-05,2.0,0.0,1e-06,0.4,0
