,cell,gene_0,gene_1,step,time,X_coord,Y_coord,k_0,k_1
304,304,90.42874057276276,5.486683655986792,74,74,-3.5,0.0,25.0,20.0
333,333,96.91038575494495,4.160301414967459,74,74,-2.5,0.0,25.0,20.0
362,362,97.83619345847282,4.012705126680953,74,74,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,74,74,-0.5,0.0,25.0,20.0
420,420,97.83619345847282,4.012705126680953,74,74,0.5,0.0,25.0,20.0
449,449,96.91038575494495,4.160301414967459,74,74,1.5,0.0,25.0,20.0
478,478,90.42874057276276,5.486683655986792,74,74,2.5,0.0,25.0,20.0
507,507,43.12922694536491,17.840161413194018,74,74,3.5,0.0,25.0,20.0
536,536,12.135153679549052,65.64169172861753,74,74,4.5,0.0,25.0,20.0
565,565,8.060212186335898,85.08445601982868,74,74,5.5,0.0,25.0,20.0
594,594,7.591401557248134,87.3003800624279,74,74,6.5,0.0,25.0,20.0
623,623,7.542626323951568,87.53700090733454,74,74,7.5,0.0,25.0,20.0
652,652,7.537442779176473,87.56197425478811,74,74,8.5,0.0,25.0,20.0
681,681,7.536884574126993,87.56465646752679,74,74,9.5,0.0,25.0,20.0
710,710,7.5368234757973855,87.56494904137435,74,74,10.5,0.0,25.0,20.0
739,739,7.536816674552931,87.56498147634876,74,74,11.5,0.0,25.0,20.0
768,768,7.536815905163771,87.56498512936204,74,74,12.5,0.0,25.0,20.0
797,797,7.536815821727257,87.56498552372437,74,74,13.5,0.0,25.0,20.0
14,14,7.536815956077191,87.56498502422669,75,75,-13.5,0.0,25.0,20.0
43,43,7.536816962262984,87.56498118646454,75,75,-12.5,0.0,25.0,20.0
72,72,7.536826111142251,87.56494643573511,75,75,-11.5,0.0,25.0,20.0
101,101,7.53690915634051,87.56463217228752,75,75,-10.5,0.0,25.0,20.0
130,130,7.537674715462053,87.5617449225766,75,75,-9.5,0.0,25.0,20.0
159,159,7.544845482703212,87.5348147172732,75,75,-8.5,0.0,25.0,20.0
188,188,7.612703106937765,87.27915791728134,75,75,-7.5,0.0,25.0,20.0
217,217,8.268335358340737,84.88536315983187,75,75,-6.5,0.0,25.0,20.0
246,246,13.87972253809679,64.12783848344208,75,75,-5.5,0.0,25.0,20.0
275,275,52.4035136121634,16.805751911067247,75,75,-4.5,0.0,25.0,20.0
304,304,92.79360989036266,5.374893056997351,75,75,-3.5,0.0,25.0,20.0
333,333,97.08249841157536,4.149329787232848,75,75,-2.5,0.0,25.0,20.0
362,362,97.85127016492136,4.011800717956376,75,75,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,75,75,-0.5,0.0,25.0,20.0
420,420,97.85127016492136,4.011800717956376,75,75,0.5,0.0,25.0,20.0
449,449,97.08249841157536,4.149329787232848,75,75,1.5,0.0,25.0,20.0
478,478,92.79360989036266,5.374893056997351,75,75,2.5,0.0,25.0,20.0
507,507,52.403513612163366,16.805751911067247,75,75,3.5,0.0,25.0,20.0
536,536,13.879722538096784,64.1278384834421,75,75,4.5,0.0,25.0,20.0
565,565,8.26833535834073,84.88536315983191,75,75,5.5,0.0,25.0,20.0
594,594,7.61270310693771,87.27915791728155,75,75,6.5,0.0,25.0,20.0
623,623,7.54484548270281,87.53481471727481,75,75,7.5,0.0,25.0,20.0
652,652,7.537674715458915,87.56174492258899,75,75,8.5,0.0,25.0,20.0
681,681,7.536909156315265,87.56463217238635,75,75,9.5,0.0,25.0,20.0
710,710,7.5368261109311465,87.56494643655606,75,75,10.5,0.0,25.0,20.0
739,739,7.536816960375386,87.56498119375931,75,75,11.5,0.0,25.0,20.0
768,768,7.536815936874939,87.56498509800525,75,75,12.5,0.0,25.0,20.0
797,797,7.536815827152019,87.56498551835959,75,75,13.5,0.0,25.0,20.0
14,14,7.536815966266504,87.5649848371514,76,76,-13.5,0.0,25.0,20.0
43,43,7.536817043215048,87.56497969991798,76,76,-12.5,0.0,25.0,20.0
72,72,7.536826859417337,87.56493269303257,76,76,-11.5,0.0,25.0,20.0
101,101,7.536916163089087,87.56450348375482,76,76,-10.5,0.0,25.0,20.0
130,130,7.53774104881683,87.5605252940421,76,76,-9.5,0.0,25.0,20.0
159,159,7.545482482163635,87.52315011572198,76,76,-8.5,0.0,25.0,20.0
188,188,7.6188349088710625,87.16568156971526,76,76,-7.5,0.0,25.0,20.0
217,217,8.327841380551407,83.81922392802272,76,76,-6.5,0.0,25.0,20.0
246,246,14.379960134576484,56.861718649450175,76,76,-5.5,0.0,25.0,20.0
275,275,54.64397526744212,13.086251296468365,76,76,-4.5,0.0,25.0,20.0
304,304,93.22130936552395,4.977080153985374,76,76,-3.5,0.0,25.0,20.0
333,333,97.1145589732458,4.112309072927363,76,76,-2.5,0.0,25.0,20.0
362,362,97.85401978923971,4.008679594296959,76,76,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,76,76,-0.5,0.0,25.0,20.0
420,420,97.85401978923971,4.008679594296959,76,76,0.5,0.0,25.0,20.0
449,449,97.1145589732458,4.112309072927363,76,76,1.5,0.0,25.0,20.0
478,478,93.22130936552395,4.977080153985374,76,76,2.5,0.0,25.0,20.0
507,507,54.6439752674421,13.08625129646838,76,76,3.5,0.0,25.0,20.0
536,536,14.379960134576471,56.8617186494502,76,76,4.5,0.0,25.0,20.0
565,565,8.327841380551398,83.81922392802277,76,76,5.5,0.0,25.0,20.0
594,594,7.618834908871008,87.1656815697155,76,76,6.5,0.0,25.0,20.0
623,623,7.545482482163211,87.52315011572391,76,76,7.5,0.0,25.0,20.0
652,652,7.537741048813533,87.56052529405733,76,76,8.5,0.0,25.0,20.0
681,681,7.536916163062476,87.56450348387861,76,76,9.5,0.0,25.0,20.0
710,710,7.536826859193985,87.56493269407834,76,76,10.5,0.0,25.0,20.0
739,739,7.53681704121041,87.56497970936117,76,76,11.5,0.0,25.0,20.0
768,768,7.536815945802895,87.56498493408729,76,76,12.5,0.0,25.0,20.0
797,797,7.536815828671255,87.5649854904701,76,76,13.5,0.0,25.0,20.0
14,14,7.5368160196553164,87.56498478436755,77,77,-13.5,0.0,25.0,20.0
43,43,7.536817469426676,87.5649792786004,77,77,-12.5,0.0,25.0,20.0
72,72,7.536830815677906,87.56492878275783,77,77,-11.5,0.0,25.0,20.0
101,101,7.536953357896108,87.56446673573086,77,77,-10.5,0.0,25.0,20.0
130,130,7.538094439555872,87.5601757672702,77,77,-9.5,0.0,25.0,20.0
159,159,7.548887845310971,87.5197972128601,77,77,-8.5,0.0,25.0,20.0
188,188,7.6517360639347,87.13303757133968,77,77,-7.5,0.0,25.0,20.0
217,217,8.642911733243984,83.51190237827612,77,77,-6.5,0.0,25.0,20.0
246,246,17.04417392819014,55.013373606348395,77,77,-5.5,0.0,25.0,20.0
275,275,64.1904353884314,12.3746579825573,77,77,-4.5,0.0,25.0,20.0
304,304,94.65110503164618,4.900960885443041,77,77,-3.5,0.0,25.0,20.0
333,333,97.2254074848293,4.105630432637016,77,77,-2.5,0.0,25.0,20.0
362,362,97.8633484255438,4.0081012420233595,77,77,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,77,77,-0.5,0.0,25.0,20.0
420,420,97.8633484255438,4.008101242023359,77,77,0.5,0.0,25.0,20.0
449,449,97.2254074848293,4.105630432637016,77,77,1.5,0.0,25.0,20.0
478,478,94.65110503164618,4.900960885443043,77,77,2.5,0.0,25.0,20.0
507,507,64.19043538843138,12.37465798255731,77,77,3.5,0.0,25.0,20.0
536,536,17.044173928190133,55.01337360634842,77,77,4.5,0.0,25.0,20.0
565,565,8.642911733243968,83.51190237827618,77,77,5.5,0.0,25.0,20.0
594,594,7.651736063934633,87.13303757133995,77,77,6.5,0.0,25.0,20.0
623,623,7.548887845310458,87.51979721286212,77,77,7.5,0.0,25.0,20.0
652,652,7.538094439551777,87.56017576728622,77,77,8.5,0.0,25.0,20.0
681,681,7.536953357862504,87.56446673586159,77,77,9.5,0.0,25.0,20.0
710,710,7.536830815391182,87.56492878386628,77,77,10.5,0.0,25.0,20.0
739,739,7.536817466812892,87.56497928864596,77,77,11.5,0.0,25.0,20.0
768,768,7.53681599259136,87.56498488782933,77,77,12.5,0.0,25.0,20.0
797,797,7.536815836590742,87.56498548263913,77,77,13.5,0.0,25.0,20.0
14,14,7.5368160347532465,87.56498450712378,78,78,-13.5,0.0,25.0,20.0
43,43,7.536817590476587,87.56497705538149,78,78,-12.5,0.0,25.0,20.0
72,72,7.536831943557069,87.56490806375128,78,78,-11.5,0.0,25.0,20.0
101,101,7.5369639999569085,87.56427128418392,78,78,-10.5,0.0,25.0,20.0
130,130,7.538195875734346,87.55830993362044,78,78,-9.5,0.0,25.0,20.0
159,159,7.5498679710395615,87.50184018294067,78,78,-8.5,0.0,25.0,20.0
188,188,7.6612415220397985,86.95841972711747,78,78,-7.5,0.0,25.0,20.0
217,217,8.732543571659145,81.8638115878165,78,78,-6.5,0.0,25.0,20.0
246,246,17.80585099201956,46.6589596829475,78,78,-5.5,0.0,25.0,20.0
275,275,66.3344574682195,9.885014256564933,78,78,-4.5,0.0,25.0,20.0
304,304,94.90627924642428,4.632233835483861,78,78,-3.5,0.0,25.0,20.0
333,333,97.24595066419414,4.08321460990858,78,78,-2.5,0.0,25.0,20.0
362,362,97.86504454729067,4.006113489216444,78,78,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,78,78,-0.5,0.0,25.0,20.0
420,420,97.86504454729067,4.006113489216444,78,78,0.5,0.0,25.0,20.0
449,449,97.24595066419414,4.08321460990858,78,78,1.5,0.0,25.0,20.0
478,478,94.90627924642428,4.632233835483861,78,78,2.5,0.0,25.0,20.0
507,507,66.33445746821947,9.885014256564938,78,78,3.5,0.0,25.0,20.0
536,536,17.805850992019543,46.658959682947525,78,78,4.5,0.0,25.0,20.0
565,565,8.732543571659129,81.86381158781657,78,78,5.5,0.0,25.0,20.0
594,594,7.661241522039726,86.9584197271178,78,78,6.5,0.0,25.0,20.0
623,623,7.5498679710390215,87.50184018294317,78,78,7.5,0.0,25.0,20.0
652,652,7.538195875730029,87.55830993364052,78,78,8.5,0.0,25.0,20.0
681,681,7.536963999921359,87.56427128435031,78,78,9.5,0.0,25.0,20.0
710,710,7.536831943252629,87.56490806518494,78,78,10.5,0.0,25.0,20.0
739,739,7.536817587691575,87.56497706857063,78,78,11.5,0.0,25.0,20.0
768,768,7.536816005824955,87.56498464481881,78,78,12.5,0.0,25.0,20.0
797,797,7.536815838819949,87.56498544171033,78,78,13.5,0.0,25.0,20.0
14,14,7.536816114240268,87.56498442855039,79,79,-13.5,0.0,25.0,20.0
43,43,7.536818230642448,87.56497642268133,79,79,-12.5,0.0,25.0,20.0
72,72,7.536837931958427,87.56490214552818,79,79,-11.5,0.0,25.0,20.0
101,101,7.5370207157720515,87.56421526592997,79,79,-10.5,0.0,25.0,20.0
130,130,7.538738284805123,87.55777349414336,79,79,-9.5,0.0,25.0,20.0
159,159,7.555120285424284,87.49666178920766,79,79,-8.5,0.0,25.0,20.0
188,188,7.712429017754693,86.90817806105164,79,79,-7.5,0.0,25.0,20.0
217,217,9.205298322241797,81.38881943517666,79,79,-6.5,0.0,25.0,20.0
246,246,21.821661224488267,44.660523112321,79,79,-5.5,0.0,25.0,20.0
275,275,74.81656177819258,9.419540502534216,79,79,-4.5,0.0,25.0,20.0
304,304,95.75577266763861,4.581427898058167,79,79,-3.5,0.0,25.0,20.0
333,333,97.31642193004119,4.079185623946398,79,79,-2.5,0.0,25.0,20.0
362,362,97.87078317124161,4.005747691322259,79,79,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,79,79,-0.5,0.0,25.0,20.0
420,420,97.87078317124161,4.005747691322259,79,79,0.5,0.0,25.0,20.0
449,449,97.31642193004119,4.079185623946398,79,79,1.5,0.0,25.0,20.0
478,478,95.75577266763861,4.581427898058167,79,79,2.5,0.0,25.0,20.0
507,507,74.81656177819256,9.41954050253422,79,79,3.5,0.0,25.0,20.0
536,536,21.821661224488253,44.66052311232104,79,79,4.5,0.0,25.0,20.0
565,565,9.205298322241779,81.38881943517671,79,79,5.5,0.0,25.0,20.0
594,594,7.712429017754606,86.90817806105198,79,79,6.5,0.0,25.0,20.0
623,623,7.55512028542361,87.49666178921028,79,79,7.5,0.0,25.0,20.0
652,652,7.538738284799675,87.55777349416456,79,79,8.5,0.0,25.0,20.0
681,681,7.537020715726436,87.56421526610634,79,79,9.5,0.0,25.0,20.0
710,710,7.536837931561788,87.56490214705302,79,79,10.5,0.0,25.0,20.0
739,739,7.536818226961543,87.56497643675624,79,79,11.5,0.0,25.0,20.0
768,768,7.536816075508688,87.56498457593645,79,79,12.5,0.0,25.0,20.0
797,797,7.536815850500503,87.56498543016214,79,79,13.5,0.0,25.0,20.0
14,14,7.536816136815075,87.56498401393775,80,80,-13.5,0.0,25.0,20.0
43,43,7.536818413186562,87.56497306957638,80,80,-12.5,0.0,25.0,20.0
72,72,7.536839645618229,87.56487065919161,80,80,-11.5,0.0,25.0,20.0
101,101,7.537036999351917,87.56391618913835,80,80,-10.5,0.0,25.0,20.0
130,130,7.538894478664937,87.55490090968712,80,80,-9.5,0.0,25.0,20.0
159,159,7.556635044704055,87.46883623436894,80,80,-8.5,0.0,25.0,20.0
188,188,7.727263404019028,86.63925542254741,80,80,-7.5,0.0,25.0,20.0
217,217,9.339572191288854,78.85042195059567,80,80,-6.5,0.0,25.0,20.0
246,246,22.953797200690342,36.19555590450585,80,80,-5.5,0.0,25.0,20.0
275,275,76.58319827948961,7.809929884546328,80,80,-4.5,0.0,25.0,20.0
304,304,95.90742384062393,4.404693052629895,80,80,-3.5,0.0,25.0,20.0
333,333,97.32935339171866,4.0656658940921115,80,80,-2.5,0.0,25.0,20.0
362,362,97.87182351403285,4.004501102025698,80,80,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,80,80,-0.5,0.0,25.0,20.0
420,420,97.87182351403285,4.004501102025698,80,80,0.5,0.0,25.0,20.0
449,449,97.32935339171866,4.0656658940921115,80,80,1.5,0.0,25.0,20.0
478,478,95.90742384062393,4.404693052629895,80,80,2.5,0.0,25.0,20.0
507,507,76.58319827948958,7.809929884546331,80,80,3.5,0.0,25.0,20.0
536,536,22.953797200690328,36.19555590450588,80,80,4.5,0.0,25.0,20.0
565,565,9.339572191288838,78.85042195059575,80,80,5.5,0.0,25.0,20.0
594,594,7.7272634040189345,86.63925542254783,80,80,6.5,0.0,25.0,20.0
623,623,7.556635044703346,87.46883623437222,80,80,7.5,0.0,25.0,20.0
652,652,7.538894478659172,87.55490090971409,80,80,8.5,0.0,25.0,20.0
681,681,7.537036999303491,87.56391618936635,80,80,9.5,0.0,25.0,20.0
710,710,7.536839645195674,87.56487066119219,80,80,10.5,0.0,25.0,20.0
739,739,7.536818409252629,87.56497308829753,80,80,11.5,0.0,25.0,20.0
768,768,7.536816095302323,87.56498421240107,80,80,12.5,0.0,25.0,20.0
797,797,7.536815853803732,87.56498536950423,80,80,13.5,0.0,25.0,20.0
14,14,7.536816256199505,87.56498389594427,81,81,-13.5,0.0,25.0,20.0
43,43,7.536819382621457,87.5649721116173,81,81,-12.5,0.0,25.0,20.0
72,72,7.536848779910479,87.56486163279489,81,81,-11.5,0.0,25.0,20.0
101,101,7.537124084367728,87.5638301857669,81,81,-10.5,0.0,25.0,20.0
130,130,7.539732439747181,87.5540728047909,81,81,-9.5,0.0,25.0,20.0
159,159,7.564770522412722,87.46078828656653,81,81,-8.5,0.0,25.0,20.0
188,188,7.8073896981248225,86.5617847588061,81,81,-7.5,0.0,25.0,20.0
217,217,10.049357006595114,78.12311527497589,81,81,-6.5,0.0,25.0,20.0
246,246,28.781956886859554,34.298282516153236,81,81,-5.5,0.0,25.0,20.0
275,275,83.10798645261184,7.510918254512894,81,81,-4.5,0.0,25.0,20.0
304,304,96.41506662768819,4.371875126973551,81,81,-3.5,0.0,25.0,20.0
333,333,97.3732954921639,4.063231097140766,81,81,-2.5,0.0,25.0,20.0
362,362,97.87533658914504,4.004273945835222,81,81,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,81,81,-0.5,0.0,25.0,20.0
420,420,97.87533658914504,4.004273945835222,81,81,0.5,0.0,25.0,20.0
449,449,97.3732954921639,4.063231097140766,81,81,1.5,0.0,25.0,20.0
478,478,96.41506662768819,4.371875126973551,81,81,2.5,0.0,25.0,20.0
507,507,83.10798645261183,7.510918254512896,81,81,3.5,0.0,25.0,20.0
536,536,28.78195688685953,34.29828251615326,81,81,4.5,0.0,25.0,20.0
565,565,10.049357006595086,78.12311527497597,81,81,5.5,0.0,25.0,20.0
594,594,7.807389698124704,86.56178475880655,81,81,6.5,0.0,25.0,20.0
623,623,7.564770522411826,87.46078828657001,81,81,7.5,0.0,25.0,20.0
652,652,7.539732439739787,87.5540728048195,81,81,8.5,0.0,25.0,20.0
681,681,7.537124084304665,87.56383018600938,81,81,9.5,0.0,25.0,20.0
710,710,7.536848779352366,87.5648616349295,81,81,10.5,0.0,25.0,20.0
739,739,7.53681937735708,87.56497213165363,81,81,11.5,0.0,25.0,20.0
768,768,7.536816199995493,87.56498410892827,81,81,12.5,0.0,25.0,20.0
797,797,7.536815871195242,87.56498535231265,81,81,13.5,0.0,25.0,20.0
14,14,7.5368162902419575,87.56498327061047,82,82,-13.5,0.0,25.0,20.0
43,43,7.536819660094402,87.56496701413603,82,82,-12.5,0.0,25.0,20.0
72,72,7.536851402857243,87.56481343177927,82,82,-11.5,0.0,25.0,20.0
101,101,7.53714916301424,87.56336946257434,82,82,-10.5,0.0,25.0,20.0
130,130,7.539974446991778,87.54962597893353,82,82,-9.5,0.0,25.0,20.0
159,159,7.567122060030462,87.4174037761326,82,82,-8.5,0.0,25.0,20.0
188,188,7.830666511160598,86.14600114151418,82,82,-7.5,0.0,25.0,20.0
217,217,10.251839526487702,74.28498756022944,82,82,-6.5,0.0,25.0,20.0
246,246,30.379495993465838,26.756347840976442,82,82,-5.5,0.0,25.0,20.0
275,275,84.37731551062315,6.475256533658952,82,82,-4.5,0.0,25.0,20.0
304,304,96.50647849774846,4.259735726703265,82,82,-3.5,0.0,25.0,20.0
333,333,97.38127809829417,4.055025832921104,82,82,-2.5,0.0,25.0,20.0
362,362,97.87597272472524,4.0035061345241445,82,82,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,82,82,-0.5,0.0,25.0,20.0
420,420,97.87597272472524,4.003506134524145,82,82,0.5,0.0,25.0,20.0
449,449,97.38127809829417,4.055025832921102,82,82,1.5,0.0,25.0,20.0
478,478,96.50647849774846,4.259735726703265,82,82,2.5,0.0,25.0,20.0
507,507,84.37731551062313,6.475256533658953,82,82,3.5,0.0,25.0,20.0
536,536,30.379495993465806,26.756347840976467,82,82,4.5,0.0,25.0,20.0
565,565,10.251839526487673,74.28498756022957,82,82,5.5,0.0,25.0,20.0
594,594,7.830666511160475,86.14600114151476,82,82,6.5,0.0,25.0,20.0
623,623,7.5671220600295115,87.41740377613702,82,82,7.5,0.0,25.0,20.0
652,652,7.539974446983928,87.5496259789705,82,82,8.5,0.0,25.0,20.0
681,681,7.537149162947056,87.56336946289235,82,82,9.5,0.0,25.0,20.0
710,710,7.536851402260841,87.56481343461685,82,82,10.5,0.0,25.0,20.0
739,739,7.536819654452602,87.56496704110394,82,82,11.5,0.0,25.0,20.0
768,768,7.53681622985297,87.56498356046596,82,82,12.5,0.0,25.0,20.0
797,797,7.536815876134778,87.56498526159193,82,82,13.5,0.0,25.0,20.0
14,14,7.536816471030006,87.56498309195513,83,83,-13.5,0.0,25.0,20.0
43,43,7.536821139395837,87.56496555257687,83,83,-12.5,0.0,25.0,20.0
72,72,7.536865433538639,87.5647995687106,83,83,-11.5,0.0,25.0,20.0
101,101,7.537283702391936,87.56323657900595,83,83,-10.5,0.0,25.0,20.0
130,130,7.541276918186337,87.54834075767813,83,83,-9.5,0.0,25.0,20.0
159,159,7.5797892724534135,87.4048188852847,83,83,-8.5,0.0,25.0,20.0
188,188,7.95657493769073,86.02583831625807,83,83,-7.5,0.0,25.0,20.0
217,217,11.330401276588075,73.20339833375911,83,83,-6.5,0.0,25.0,20.0
246,246,38.272147590810626,25.170113172267428,83,83,-5.5,0.0,25.0,20.0
275,275,88.8116279137683,6.281769679103174,83,83,-4.5,0.0,25.0,20.0
304,304,96.81534235085736,4.23931917410375,83,83,-3.5,0.0,25.0,20.0
333,333,97.40818562580179,4.053539422159077,83,83,-2.5,0.0,25.0,20.0
362,362,97.87812209582144,4.003367296133128,83,83,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,83,83,-0.5,0.0,25.0,20.0
420,420,97.87812209582144,4.003367296133128,83,83,0.5,0.0,25.0,20.0
449,449,97.40818562580179,4.053539422159077,83,83,1.5,0.0,25.0,20.0
478,478,96.81534235085736,4.23931917410375,83,83,2.5,0.0,25.0,20.0
507,507,88.8116279137683,6.281769679103178,83,83,3.5,0.0,25.0,20.0
536,536,38.272147590810576,25.170113172267456,83,83,4.5,0.0,25.0,20.0
565,565,11.330401276588027,73.20339833375925,83,83,5.5,0.0,25.0,20.0
594,594,7.956574937690567,86.02583831625869,83,83,6.5,0.0,25.0,20.0
623,623,7.579789272452195,87.4048188852894,83,83,7.5,0.0,25.0,20.0
652,652,7.541276918176109,87.54834075771744,83,83,8.5,0.0,25.0,20.0
681,681,7.537283702303234,87.56323657934524,83,83,9.5,0.0,25.0,20.0
710,710,7.536865432740959,87.56479957174716,83,83,10.5,0.0,25.0,20.0
739,739,7.536821131760377,87.56496558151528,83,83,11.5,0.0,25.0,20.0
768,768,7.536816388439428,87.56498340375106,83,83,12.5,0.0,25.0,20.0
797,797,7.536815902258715,87.56498523577257,83,83,13.5,0.0,25.0,20.0
14,14,7.536816522775114,87.56498214128922,84,84,-13.5,0.0,25.0,20.0
43,43,7.5368215642548115,87.56495774646011,84,84,-12.5,0.0,25.0,20.0
72,72,7.536869475092104,87.56472529243375,84,84,-11.5,0.0,25.0,20.0
101,101,7.53732255495831,87.5625224490753,84,84,-10.5,0.0,25.0,20.0
130,130,7.541654179853589,87.54141884358872,84,84,-9.5,0.0,25.0,20.0
159,159,7.5834617478401505,87.33677653248941,84,84,-8.5,0.0,25.0,20.0
188,188,7.993155859496542,85.37813499530299,84,84,-7.5,0.0,25.0,20.0
217,217,11.640511102058577,67.65655746466885,84,84,-6.5,0.0,25.0,20.0
246,246,40.338159058274606,19.21877290784698,84,84,-5.5,0.0,25.0,20.0
275,275,89.62949107323503,5.606348668171575,84,84,-4.5,0.0,25.0,20.0
304,304,96.87151893527319,4.170708340106462,84,84,-3.5,0.0,25.0,20.0
333,333,97.4130348952155,4.048502679480775,84,84,-2.5,0.0,25.0,20.0
362,362,97.87851195609055,4.002900205043311,84,84,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,84,84,-0.5,0.0,25.0,20.0
420,420,97.87851195609055,4.002900205043311,84,84,0.5,0.0,25.0,20.0
449,449,97.4130348952155,4.048502679480777,84,84,1.5,0.0,25.0,20.0
478,478,96.87151893527319,4.170708340106462,84,84,2.5,0.0,25.0,20.0
507,507,89.62949107323502,5.606348668171575,84,84,3.5,0.0,25.0,20.0
536,536,40.33815905827454,19.21877290784701,84,84,4.5,0.0,25.0,20.0
565,565,11.640511102058525,67.65655746466904,84,84,5.5,0.0,25.0,20.0
594,594,7.993155859496367,85.3781349953038,84,84,6.5,0.0,25.0,20.0
623,623,7.5834617478388555,87.33677653249552,84,84,7.5,0.0,25.0,20.0
652,652,7.541654179842691,87.5414188436403,84,84,8.5,0.0,25.0,20.0
681,681,7.537322554863521,87.56252244952623,84,84,9.5,0.0,25.0,20.0
710,710,7.536869474237324,87.5647252965189,84,84,10.5,0.0,25.0,20.0
739,739,7.536821556051441,87.56495778583002,84,84,11.5,0.0,25.0,20.0
768,768,7.5368164338359485,87.56498256971696,84,84,12.5,0.0,25.0,20.0
797,797,7.536815909708408,87.56498509892826,84,84,13.5,0.0,25.0,20.0
14,14,7.536816798644985,87.56498186871107,85,85,-13.5,0.0,25.0,20.0
43,43,7.536823837316126,87.56495550094937,85,85,-12.5,0.0,25.0,20.0
72,72,7.53689116493268,87.56470386661476,85,85,-11.5,0.0,25.0,20.0
101,101,7.537531621445559,87.56231588048436,85,85,-10.5,0.0,25.0,20.0
130,130,7.543691019617479,87.53941266623949,85,85,-9.5,0.0,25.0,20.0
159,159,7.60331666657361,87.31699388071544,85,85,-8.5,0.0,25.0,20.0
188,188,8.190513793227922,85.19018180250197,85,85,-7.5,0.0,25.0,20.0
217,217,13.305856639008425,66.14580321553942,85,85,-6.5,0.0,25.0,20.0
246,246,49.94507994850613,18.03661913155792,85,85,-5.5,0.0,25.0,20.0
275,275,92.3796437185377,5.479125380983164,85,85,-4.5,0.0,25.0,20.0
304,304,97.06262996969815,4.158423158597005,85,85,-3.5,0.0,25.0,20.0
333,333,97.42928526455582,4.047585625296925,85,85,-2.5,0.0,25.0,20.0
362,362,97.87983206233758,4.002816047303678,85,85,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,85,85,-0.5,0.0,25.0,20.0
420,420,97.87983206233758,4.002816047303678,85,85,0.5,0.0,25.0,20.0
449,449,97.42928526455582,4.047585625296925,85,85,1.5,0.0,25.0,20.0
478,478,97.06262996969815,4.158423158597007,85,85,2.5,0.0,25.0,20.0
507,507,92.37964371853768,5.4791253809831675,85,85,3.5,0.0,25.0,20.0
536,536,49.94507994850602,18.036619131557956,85,85,4.5,0.0,25.0,20.0
565,565,13.30585663900834,66.14580321553962,85,85,5.5,0.0,25.0,20.0
594,594,8.190513793227684,85.19018180250283,85,85,6.5,0.0,25.0,20.0
623,623,7.603316666571909,87.31699388072192,85,85,7.5,0.0,25.0,20.0
652,652,7.543691019603087,87.53941266629451,85,85,8.5,0.0,25.0,20.0
681,681,7.5375316213188075,87.5623158809669,85,85,9.5,0.0,25.0,20.0
710,710,7.536891163776313,87.564703870998,85,85,10.5,0.0,25.0,20.0
739,739,7.536823826100006,87.56495554329656,85,85,11.5,0.0,25.0,20.0
768,768,7.536816675892171,87.56498233054995,85,85,12.5,0.0,25.0,20.0
797,797,7.536815949273882,87.5649850598302,85,85,13.5,0.0,25.0,20.0
14,14,7.536816877875957,87.56498041286872,86,86,-13.5,0.0,25.0,20.0
43,43,7.536824492180819,87.56494346699417,86,86,-12.5,0.0,25.0,20.0
72,72,7.536897431068786,87.5645887086321,86,86,-11.5,0.0,25.0,20.0
101,101,7.537592164817627,87.56120226682434,86,86,-10.5,0.0,25.0,20.0
130,130,7.544282614407524,87.52857373279181,86,86,-9.5,0.0,25.0,20.0
159,159,7.609092459005831,87.20988681260503,86,86,-8.5,0.0,25.0,20.0
188,188,8.24761338721034,84.17295305874322,86,86,-7.5,0.0,25.0,20.0
217,217,13.787571366353118,58.769952868070305,86,86,-6.5,0.0,25.0,20.0
246,246,52.300634538400935,13.805048244556506,86,86,-5.5,0.0,25.0,20.0
275,275,92.86989559221225,5.033052152005653,86,86,-4.5,0.0,25.0,20.0
304,304,97.09756199696777,4.117617235442688,86,86,-3.5,0.0,25.0,20.0
333,333,97.4321975150261,4.044472291501381,86,86,-2.5,0.0,25.0,20.0
362,362,97.88007198451646,4.002533384404651,86,86,-1.5,0.0,25.0,20.0
391,391,100.0,0.0,86,86,-0.5,0.0,25.0,20.0
420,420,97.88007198451646,4.002533384404651,86,86,0.5,0.0,25.0,20.0
449,449,97.4321975150261,4.044472291501381,86,86,1.5,0.0,25.0,20.0
478,478,97.09756199696777,4.117617235442688,86,86,2.5,0.0,25.0,20.0
507,507,92.86989559221225,5.033052152005657,86,86,3.5,0.0,25.0,20.0
536,536,52.300634538400836,13.805048244556545,86,86,4.5,0.0,25.0,20.0
565,565,13.78757136635302,58.769952868070604,86,86,5.5,0.0,25.0,20.0
